cohort,scope,window_s,input_group,pair,left_class,right_class,n_splits,split_count_present,pair_frequency,stable_frequency_ge_50pct,pair_count_n,pair_count_mean,pair_count_std,pair_count_median,pair_count_min,pair_count_max,pair_count_ci95_low,pair_count_ci95_high,forward_count_mean,reverse_count_mean
strict_matched_30_60_90_120,strict_pre_protection_only,90,C_without_SLBIC_initial,FLB↔SGBTR,FLB,SGBTR,10,8,0.8,True,10,8.8,4.638007234913623,11.0,0.0,11.0,5.9253333333333345,11.674666666666667,0.0,8.8
strict_matched_30_60_90_120,strict_pre_protection_only,90,C_without_SLBIC_initial,FLB↔SLBIC,FLB,SLBIC,10,8,0.8,True,10,12.4,6.669999167083073,14.5,0.0,18.0,8.265891685555935,16.534108314444065,0.0,12.4
strict_matched_30_60_90_120,strict_pre_protection_only,90,C_without_SLBIC_initial,FLB↔SLBOC,FLB,SLBOC,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,C_without_SLBIC_initial,LLB↔LOCA,LLB,LOCA,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,C_without_SLBIC_initial,LLB↔LOCAC,LLB,LOCAC,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,C_without_SLBIC_initial,LLB↔LR,LLB,LR,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,C_without_SLBIC_initial,LLB↔MD,LLB,MD,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,C_without_SLBIC_initial,LLB↔RI,LLB,RI,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,C_without_SLBIC_initial,LLB↔RW,LLB,RW,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,C_without_SLBIC_initial,LLB↔SGATR,LLB,SGATR,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,C_without_SLBIC_initial,LLB↔SGBTR,LLB,SGBTR,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,C_without_SLBIC_initial,LLB↔SLBIC,LLB,SLBIC,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,C_without_SLBIC_initial,LLB↔SLBOC,LLB,SLBOC,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,C_without_SLBIC_initial,LOCA↔LOCAC,LOCA,LOCAC,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,C_without_SLBIC_initial,LOCA↔LR,LOCA,LR,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,C_without_SLBIC_initial,LOCA↔MD,LOCA,MD,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,C_without_SLBIC_initial,LOCA↔RI,LOCA,RI,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,C_without_SLBIC_initial,LOCA↔RW,LOCA,RW,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,C_without_SLBIC_initial,LOCA↔SGATR,LOCA,SGATR,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,C_without_SLBIC_initial,LOCA↔SGBTR,LOCA,SGBTR,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,C_without_SLBIC_initial,LOCA↔SLBIC,LOCA,SLBIC,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,C_without_SLBIC_initial,LOCA↔SLBOC,LOCA,SLBOC,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,C_without_SLBIC_initial,LOCAC↔LR,LOCAC,LR,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,C_without_SLBIC_initial,LOCAC↔MD,LOCAC,MD,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,C_without_SLBIC_initial,LOCAC↔RI,LOCAC,RI,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,C_without_SLBIC_initial,LOCAC↔RW,LOCAC,RW,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,C_without_SLBIC_initial,LOCAC↔SGATR,LOCAC,SGATR,10,2,0.2,False,10,2.5,5.522680508593631,0.0,0.0,16.0,-0.9229928425283043,5.922992842528304,1.6,0.9
strict_matched_30_60_90_120,strict_pre_protection_only,90,C_without_SLBIC_initial,LOCAC↔SGBTR,LOCAC,SGBTR,10,1,0.1,False,10,1.1,3.4785054261852175,0.0,0.0,11.0,-1.056,3.2560000000000002,0.0,1.1
strict_matched_30_60_90_120,strict_pre_protection_only,90,C_without_SLBIC_initial,LOCAC↔SLBIC,LOCAC,SLBIC,10,1,0.1,False,10,1.7,5.375872022286245,0.0,0.0,17.0,-1.632,5.032,0.0,1.7
strict_matched_30_60_90_120,strict_pre_protection_only,90,C_without_SLBIC_initial,LOCAC↔SLBOC,LOCAC,SLBOC,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,C_without_SLBIC_initial,LR↔MD,LR,MD,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,C_without_SLBIC_initial,LR↔RI,LR,RI,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,C_without_SLBIC_initial,LR↔RW,LR,RW,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,C_without_SLBIC_initial,LR↔SGATR,LR,SGATR,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,C_without_SLBIC_initial,LR↔SGBTR,LR,SGBTR,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,C_without_SLBIC_initial,LR↔SLBIC,LR,SLBIC,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,C_without_SLBIC_initial,LR↔SLBOC,LR,SLBOC,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,C_without_SLBIC_initial,MD↔RI,MD,RI,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,C_without_SLBIC_initial,MD↔RW,MD,RW,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,C_without_SLBIC_initial,MD↔SGATR,MD,SGATR,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,C_without_SLBIC_initial,MD↔SGBTR,MD,SGBTR,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,C_without_SLBIC_initial,MD↔SLBIC,MD,SLBIC,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,C_without_SLBIC_initial,MD↔SLBOC,MD,SLBOC,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,C_without_SLBIC_initial,RI↔RW,RI,RW,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,C_without_SLBIC_initial,RI↔SGATR,RI,SGATR,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,C_without_SLBIC_initial,RI↔SGBTR,RI,SGBTR,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,C_without_SLBIC_initial,RI↔SLBIC,RI,SLBIC,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,C_without_SLBIC_initial,RI↔SLBOC,RI,SLBOC,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,C_without_SLBIC_initial,RW↔SGATR,RW,SGATR,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,C_without_SLBIC_initial,RW↔SGBTR,RW,SGBTR,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,C_without_SLBIC_initial,RW↔SLBIC,RW,SLBIC,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,C_without_SLBIC_initial,RW↔SLBOC,RW,SLBOC,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,C_without_SLBIC_initial,SGATR↔SGBTR,SGATR,SGBTR,10,1,0.1,False,10,1.1,3.478505426185217,0.0,0.0,11.0,-1.0559999999999996,3.256,0.0,1.1
strict_matched_30_60_90_120,strict_pre_protection_only,90,C_without_SLBIC_initial,SGATR↔SLBIC,SGATR,SLBIC,10,1,0.1,False,10,1.5,4.743416490252569,0.0,0.0,15.0,-1.4399999999999995,4.4399999999999995,0.0,1.5
strict_matched_30_60_90_120,strict_pre_protection_only,90,C_without_SLBIC_initial,SGATR↔SLBOC,SGATR,SLBOC,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,C_without_SLBIC_initial,SGBTR↔SLBIC,SGBTR,SLBIC,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,C_without_SLBIC_initial,SGBTR↔SLBOC,SGBTR,SLBOC,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,C_without_SLBIC_initial,SLBIC↔SLBOC,SLBIC,SLBOC,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,120,A_strict_38,FLB↔LLB,FLB,LLB,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,120,A_strict_38,FLB↔LOCA,FLB,LOCA,10,2,0.2,False,10,0.3,0.6749485577105528,0.0,0.0,2.0,-0.11833745017894609,0.7183374501789461,0.0,0.3
strict_matched_30_60_90_120,strict_pre_protection_only,120,A_strict_38,FLB↔LOCAC,FLB,LOCAC,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,120,A_strict_38,FLB↔LR,FLB,LR,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,120,A_strict_38,FLB↔MD,FLB,MD,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,120,A_strict_38,FLB↔RI,FLB,RI,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,120,A_strict_38,FLB↔RW,FLB,RW,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,120,A_strict_38,FLB↔SGATR,FLB,SGATR,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,120,A_strict_38,FLB↔SGBTR,FLB,SGBTR,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,120,A_strict_38,FLB↔SLBIC,FLB,SLBIC,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,120,A_strict_38,FLB↔SLBOC,FLB,SLBOC,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,120,A_strict_38,LLB↔LOCA,LLB,LOCA,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,120,A_strict_38,LLB↔LOCAC,LLB,LOCAC,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,120,A_strict_38,LLB↔LR,LLB,LR,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,120,A_strict_38,LLB↔MD,LLB,MD,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,120,A_strict_38,LLB↔RI,LLB,RI,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,120,A_strict_38,LLB↔RW,LLB,RW,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,120,A_strict_38,LLB↔SGATR,LLB,SGATR,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,120,A_strict_38,LLB↔SGBTR,LLB,SGBTR,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,120,A_strict_38,LLB↔SLBIC,LLB,SLBIC,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,120,A_strict_38,LLB↔SLBOC,LLB,SLBOC,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,120,A_strict_38,LOCA↔LOCAC,LOCA,LOCAC,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,120,A_strict_38,LOCA↔LR,LOCA,LR,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,120,A_strict_38,LOCA↔MD,LOCA,MD,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,120,A_strict_38,LOCA↔RI,LOCA,RI,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,120,A_strict_38,LOCA↔RW,LOCA,RW,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,120,A_strict_38,LOCA↔SGATR,LOCA,SGATR,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,120,A_strict_38,LOCA↔SGBTR,LOCA,SGBTR,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,120,A_strict_38,LOCA↔SLBIC,LOCA,SLBIC,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,120,A_strict_38,LOCA↔SLBOC,LOCA,SLBOC,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,120,A_strict_38,LOCAC↔LR,LOCAC,LR,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,120,A_strict_38,LOCAC↔MD,LOCAC,MD,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,120,A_strict_38,LOCAC↔RI,LOCAC,RI,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,120,A_strict_38,LOCAC↔RW,LOCAC,RW,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,120,A_strict_38,LOCAC↔SGATR,LOCAC,SGATR,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,120,A_strict_38,LOCAC↔SGBTR,LOCAC,SGBTR,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,120,A_strict_38,LOCAC↔SLBIC,LOCAC,SLBIC,10,4,0.4,False,10,0.4,0.5163977794943223,0.0,0.0,1.0,0.07993334027633137,0.7200666597236687,0.4,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,120,A_strict_38,LOCAC↔SLBOC,LOCAC,SLBOC,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,120,A_strict_38,LR↔MD,LR,MD,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,120,A_strict_38,LR↔RI,LR,RI,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,120,A_strict_38,LR↔RW,LR,RW,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,120,A_strict_38,LR↔SGATR,LR,SGATR,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,120,A_strict_38,LR↔SGBTR,LR,SGBTR,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,120,A_strict_38,LR↔SLBIC,LR,SLBIC,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,120,A_strict_38,LR↔SLBOC,LR,SLBOC,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,120,A_strict_38,MD↔RI,MD,RI,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,120,A_strict_38,MD↔RW,MD,RW,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,120,A_strict_38,MD↔SGATR,MD,SGATR,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,120,A_strict_38,MD↔SGBTR,MD,SGBTR,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,120,A_strict_38,MD↔SLBIC,MD,SLBIC,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,120,A_strict_38,MD↔SLBOC,MD,SLBOC,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,120,A_strict_38,RI↔RW,RI,RW,10,2,0.2,False,10,0.2,0.42163702135578396,0.0,0.0,1.0,-0.06133333333333335,0.4613333333333334,0.2,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,120,A_strict_38,RI↔SGATR,RI,SGATR,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,120,A_strict_38,RI↔SGBTR,RI,SGBTR,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,120,A_strict_38,RI↔SLBIC,RI,SLBIC,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,120,A_strict_38,RI↔SLBOC,RI,SLBOC,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,120,A_strict_38,RW↔SGATR,RW,SGATR,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,120,A_strict_38,RW↔SGBTR,RW,SGBTR,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,120,A_strict_38,RW↔SLBIC,RW,SLBIC,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,120,A_strict_38,RW↔SLBOC,RW,SLBOC,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,120,A_strict_38,SGATR↔SGBTR,SGATR,SGBTR,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,120,A_strict_38,SGATR↔SLBIC,SGATR,SLBIC,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,120,A_strict_38,SGATR↔SLBOC,SGATR,SLBOC,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,120,A_strict_38,SGBTR↔SLBIC,SGBTR,SLBIC,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,120,A_strict_38,SGBTR↔SLBOC,SGBTR,SLBOC,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,120,A_strict_38,SLBIC↔SLBOC,SLBIC,SLBOC,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,120,B_without_potential_leakage,FLB↔LLB,FLB,LLB,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,120,B_without_potential_leakage,FLB↔LOCA,FLB,LOCA,10,2,0.2,False,10,0.3,0.6749485577105528,0.0,0.0,2.0,-0.11833745017894609,0.7183374501789461,0.0,0.3
strict_matched_30_60_90_120,strict_pre_protection_only,120,B_without_potential_leakage,FLB↔LOCAC,FLB,LOCAC,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,120,B_without_potential_leakage,FLB↔LR,FLB,LR,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,120,B_without_potential_leakage,FLB↔MD,FLB,MD,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,120,B_without_potential_leakage,FLB↔RI,FLB,RI,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,120,B_without_potential_leakage,FLB↔RW,FLB,RW,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,120,B_without_potential_leakage,FLB↔SGATR,FLB,SGATR,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
