split_type,split_id,window_s,eval_split,mode,model,threshold,selected_threshold,n_total,n_accepted,n_rejected,coverage,selective_accuracy,selective_macro_f1,balanced_accuracy,risk,selected_for_test,curve_point,calibration_folds,calibration_status
random,seed_20265966,120,test,family_selective_curve,hist_gradient_boosting,0.9,0.85,101,81,20,0.801980198019802,1.0,0.7142857142857143,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20265966,120,test,family_selective_curve,hist_gradient_boosting,0.95,0.85,101,3,98,0.0297029702970297,1.0,0.14285714285714285,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20266975,120,validation,forced_family,hist_gradient_boosting,0.0,0.0,101,101,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,False,3.0,train_only_sigmoid_cv
random,seed_20266975,120,validation,family_selective,hist_gradient_boosting,0.0,0.0,101,101,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,False,3.0,train_only_sigmoid_cv
random,seed_20266975,120,validation,family_selective_curve,hist_gradient_boosting,0.0,0.0,101,101,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20266975,120,validation,family_selective_curve,hist_gradient_boosting,0.05,0.0,101,101,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20266975,120,validation,family_selective_curve,hist_gradient_boosting,0.1,0.0,101,101,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20266975,120,validation,family_selective_curve,hist_gradient_boosting,0.15,0.0,101,101,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20266975,120,validation,family_selective_curve,hist_gradient_boosting,0.2,0.0,101,101,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20266975,120,validation,family_selective_curve,hist_gradient_boosting,0.25,0.0,101,101,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20266975,120,validation,family_selective_curve,hist_gradient_boosting,0.3,0.0,101,101,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20266975,120,validation,family_selective_curve,hist_gradient_boosting,0.35,0.0,101,101,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20266975,120,validation,family_selective_curve,hist_gradient_boosting,0.4,0.0,101,101,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20266975,120,validation,family_selective_curve,hist_gradient_boosting,0.45,0.0,101,101,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20266975,120,validation,family_selective_curve,hist_gradient_boosting,0.5,0.0,101,99,2,0.9801980198019802,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20266975,120,validation,family_selective_curve,hist_gradient_boosting,0.55,0.0,101,98,3,0.9702970297029703,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20266975,120,validation,family_selective_curve,hist_gradient_boosting,0.6,0.0,101,98,3,0.9702970297029703,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20266975,120,validation,family_selective_curve,hist_gradient_boosting,0.65,0.0,101,96,5,0.9504950495049505,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20266975,120,validation,family_selective_curve,hist_gradient_boosting,0.7,0.0,101,96,5,0.9504950495049505,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20266975,120,validation,family_selective_curve,hist_gradient_boosting,0.75,0.0,101,96,5,0.9504950495049505,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20266975,120,validation,family_selective_curve,hist_gradient_boosting,0.8,0.0,101,95,6,0.9405940594059405,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20266975,120,validation,family_selective_curve,hist_gradient_boosting,0.85,0.0,101,91,10,0.900990099009901,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20266975,120,validation,family_selective_curve,hist_gradient_boosting,0.9,0.0,101,57,44,0.5643564356435643,1.0,0.5714285714285714,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20266975,120,validation,family_selective_curve,hist_gradient_boosting,0.95,0.0,101,0,101,0.0,,,,,False,True,3.0,train_only_sigmoid_cv
random,seed_20266975,120,test,forced_family,hist_gradient_boosting,0.0,0.0,101,101,0,1.0,0.9900990099009901,0.8507936507936508,0.9907407407407408,0.00990099009900991,True,False,3.0,train_only_sigmoid_cv
random,seed_20266975,120,test,family_selective,hist_gradient_boosting,0.0,0.0,101,101,0,1.0,0.9900990099009901,0.8507936507936508,0.9907407407407408,0.00990099009900991,True,False,3.0,train_only_sigmoid_cv
random,seed_20266975,120,test,family_selective_curve,hist_gradient_boosting,0.0,0.0,101,101,0,1.0,0.9900990099009901,0.8507936507936508,0.9907407407407408,0.00990099009900991,True,True,3.0,train_only_sigmoid_cv
random,seed_20266975,120,test,family_selective_curve,hist_gradient_boosting,0.05,0.0,101,101,0,1.0,0.9900990099009901,0.8507936507936508,0.9907407407407408,0.00990099009900991,False,True,3.0,train_only_sigmoid_cv
random,seed_20266975,120,test,family_selective_curve,hist_gradient_boosting,0.1,0.0,101,101,0,1.0,0.9900990099009901,0.8507936507936508,0.9907407407407408,0.00990099009900991,False,True,3.0,train_only_sigmoid_cv
random,seed_20266975,120,test,family_selective_curve,hist_gradient_boosting,0.15,0.0,101,101,0,1.0,0.9900990099009901,0.8507936507936508,0.9907407407407408,0.00990099009900991,False,True,3.0,train_only_sigmoid_cv
random,seed_20266975,120,test,family_selective_curve,hist_gradient_boosting,0.2,0.0,101,101,0,1.0,0.9900990099009901,0.8507936507936508,0.9907407407407408,0.00990099009900991,False,True,3.0,train_only_sigmoid_cv
random,seed_20266975,120,test,family_selective_curve,hist_gradient_boosting,0.25,0.0,101,101,0,1.0,0.9900990099009901,0.8507936507936508,0.9907407407407408,0.00990099009900991,False,True,3.0,train_only_sigmoid_cv
random,seed_20266975,120,test,family_selective_curve,hist_gradient_boosting,0.3,0.0,101,101,0,1.0,0.9900990099009901,0.8507936507936508,0.9907407407407408,0.00990099009900991,False,True,3.0,train_only_sigmoid_cv
random,seed_20266975,120,test,family_selective_curve,hist_gradient_boosting,0.35,0.0,101,101,0,1.0,0.9900990099009901,0.8507936507936508,0.9907407407407408,0.00990099009900991,False,True,3.0,train_only_sigmoid_cv
random,seed_20266975,120,test,family_selective_curve,hist_gradient_boosting,0.4,0.0,101,101,0,1.0,0.9900990099009901,0.8507936507936508,0.9907407407407408,0.00990099009900991,False,True,3.0,train_only_sigmoid_cv
random,seed_20266975,120,test,family_selective_curve,hist_gradient_boosting,0.45,0.0,101,101,0,1.0,0.9900990099009901,0.8507936507936508,0.9907407407407408,0.00990099009900991,False,True,3.0,train_only_sigmoid_cv
random,seed_20266975,120,test,family_selective_curve,hist_gradient_boosting,0.5,0.0,101,101,0,1.0,0.9900990099009901,0.8507936507936508,0.9907407407407408,0.00990099009900991,False,True,3.0,train_only_sigmoid_cv
random,seed_20266975,120,test,family_selective_curve,hist_gradient_boosting,0.55,0.0,101,101,0,1.0,0.9900990099009901,0.8507936507936508,0.9907407407407408,0.00990099009900991,False,True,3.0,train_only_sigmoid_cv
random,seed_20266975,120,test,family_selective_curve,hist_gradient_boosting,0.6,0.0,101,98,3,0.9702970297029703,0.9897959183673469,0.8499491750723278,0.9888888888888889,0.010204081632653073,False,True,3.0,train_only_sigmoid_cv
random,seed_20266975,120,test,family_selective_curve,hist_gradient_boosting,0.65,0.0,101,98,3,0.9702970297029703,0.9897959183673469,0.8499491750723278,0.9888888888888889,0.010204081632653073,False,True,3.0,train_only_sigmoid_cv
random,seed_20266975,120,test,family_selective_curve,hist_gradient_boosting,0.7,0.0,101,97,4,0.9603960396039604,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20266975,120,test,family_selective_curve,hist_gradient_boosting,0.75,0.0,101,95,6,0.9405940594059405,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20266975,120,test,family_selective_curve,hist_gradient_boosting,0.8,0.0,101,93,8,0.9207920792079208,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20266975,120,test,family_selective_curve,hist_gradient_boosting,0.85,0.0,101,91,10,0.900990099009901,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20266975,120,test,family_selective_curve,hist_gradient_boosting,0.9,0.0,101,62,39,0.6138613861386139,1.0,0.5714285714285714,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20266975,120,test,family_selective_curve,hist_gradient_boosting,0.95,0.0,101,0,101,0.0,,,,,False,True,3.0,train_only_sigmoid_cv
random,seed_20267984,120,validation,forced_family,hist_gradient_boosting,0.0,0.8,101,101,0,1.0,0.9801980198019802,0.8373406193078324,0.9737903225806451,0.01980198019801982,False,False,3.0,train_only_sigmoid_cv
random,seed_20267984,120,validation,family_selective,hist_gradient_boosting,0.8,0.8,101,96,5,0.9504950495049505,1.0,0.8571428571428571,1.0,0.0,False,False,3.0,train_only_sigmoid_cv
random,seed_20267984,120,validation,family_selective_curve,hist_gradient_boosting,0.0,0.8,101,101,0,1.0,0.9801980198019802,0.8373406193078324,0.9737903225806451,0.01980198019801982,False,True,3.0,train_only_sigmoid_cv
random,seed_20267984,120,validation,family_selective_curve,hist_gradient_boosting,0.05,0.8,101,101,0,1.0,0.9801980198019802,0.8373406193078324,0.9737903225806451,0.01980198019801982,False,True,3.0,train_only_sigmoid_cv
random,seed_20267984,120,validation,family_selective_curve,hist_gradient_boosting,0.1,0.8,101,101,0,1.0,0.9801980198019802,0.8373406193078324,0.9737903225806451,0.01980198019801982,False,True,3.0,train_only_sigmoid_cv
random,seed_20267984,120,validation,family_selective_curve,hist_gradient_boosting,0.15,0.8,101,101,0,1.0,0.9801980198019802,0.8373406193078324,0.9737903225806451,0.01980198019801982,False,True,3.0,train_only_sigmoid_cv
random,seed_20267984,120,validation,family_selective_curve,hist_gradient_boosting,0.2,0.8,101,101,0,1.0,0.9801980198019802,0.8373406193078324,0.9737903225806451,0.01980198019801982,False,True,3.0,train_only_sigmoid_cv
random,seed_20267984,120,validation,family_selective_curve,hist_gradient_boosting,0.25,0.8,101,101,0,1.0,0.9801980198019802,0.8373406193078324,0.9737903225806451,0.01980198019801982,False,True,3.0,train_only_sigmoid_cv
random,seed_20267984,120,validation,family_selective_curve,hist_gradient_boosting,0.3,0.8,101,101,0,1.0,0.9801980198019802,0.8373406193078324,0.9737903225806451,0.01980198019801982,False,True,3.0,train_only_sigmoid_cv
random,seed_20267984,120,validation,family_selective_curve,hist_gradient_boosting,0.35,0.8,101,101,0,1.0,0.9801980198019802,0.8373406193078324,0.9737903225806451,0.01980198019801982,False,True,3.0,train_only_sigmoid_cv
random,seed_20267984,120,validation,family_selective_curve,hist_gradient_boosting,0.4,0.8,101,101,0,1.0,0.9801980198019802,0.8373406193078324,0.9737903225806451,0.01980198019801982,False,True,3.0,train_only_sigmoid_cv
random,seed_20267984,120,validation,family_selective_curve,hist_gradient_boosting,0.45,0.8,101,101,0,1.0,0.9801980198019802,0.8373406193078324,0.9737903225806451,0.01980198019801982,False,True,3.0,train_only_sigmoid_cv
random,seed_20267984,120,validation,family_selective_curve,hist_gradient_boosting,0.5,0.8,101,100,1,0.9900990099009901,0.99,0.8507193041150887,0.9946236559139785,0.010000000000000009,False,True,3.0,train_only_sigmoid_cv
random,seed_20267984,120,validation,family_selective_curve,hist_gradient_boosting,0.55,0.8,101,100,1,0.9900990099009901,0.99,0.8507193041150887,0.9946236559139785,0.010000000000000009,False,True,3.0,train_only_sigmoid_cv
random,seed_20267984,120,validation,family_selective_curve,hist_gradient_boosting,0.6,0.8,101,100,1,0.9900990099009901,0.99,0.8507193041150887,0.9946236559139785,0.010000000000000009,False,True,3.0,train_only_sigmoid_cv
random,seed_20267984,120,validation,family_selective_curve,hist_gradient_boosting,0.65,0.8,101,100,1,0.9900990099009901,0.99,0.8507193041150887,0.9946236559139785,0.010000000000000009,False,True,3.0,train_only_sigmoid_cv
random,seed_20267984,120,validation,family_selective_curve,hist_gradient_boosting,0.7,0.8,101,100,1,0.9900990099009901,0.99,0.8507193041150887,0.9946236559139785,0.010000000000000009,False,True,3.0,train_only_sigmoid_cv
random,seed_20267984,120,validation,family_selective_curve,hist_gradient_boosting,0.75,0.8,101,98,3,0.9702970297029703,0.9897959183673469,0.8507193041150887,0.9946236559139785,0.010204081632653073,False,True,3.0,train_only_sigmoid_cv
random,seed_20267984,120,validation,family_selective_curve,hist_gradient_boosting,0.8,0.8,101,96,5,0.9504950495049505,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20267984,120,validation,family_selective_curve,hist_gradient_boosting,0.85,0.8,101,91,10,0.900990099009901,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20267984,120,validation,family_selective_curve,hist_gradient_boosting,0.9,0.8,101,79,22,0.7821782178217822,1.0,0.7142857142857143,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20267984,120,validation,family_selective_curve,hist_gradient_boosting,0.95,0.8,101,0,101,0.0,,,,,False,True,3.0,train_only_sigmoid_cv
random,seed_20267984,120,test,forced_family,hist_gradient_boosting,0.0,0.8,101,101,0,1.0,1.0,0.8571428571428571,1.0,0.0,True,False,3.0,train_only_sigmoid_cv
random,seed_20267984,120,test,family_selective,hist_gradient_boosting,0.8,0.8,101,99,2,0.9801980198019802,1.0,0.8571428571428571,1.0,0.0,True,False,3.0,train_only_sigmoid_cv
random,seed_20267984,120,test,family_selective_curve,hist_gradient_boosting,0.0,0.8,101,101,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20267984,120,test,family_selective_curve,hist_gradient_boosting,0.05,0.8,101,101,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20267984,120,test,family_selective_curve,hist_gradient_boosting,0.1,0.8,101,101,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20267984,120,test,family_selective_curve,hist_gradient_boosting,0.15,0.8,101,101,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20267984,120,test,family_selective_curve,hist_gradient_boosting,0.2,0.8,101,101,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20267984,120,test,family_selective_curve,hist_gradient_boosting,0.25,0.8,101,101,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20267984,120,test,family_selective_curve,hist_gradient_boosting,0.3,0.8,101,101,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20267984,120,test,family_selective_curve,hist_gradient_boosting,0.35,0.8,101,101,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20267984,120,test,family_selective_curve,hist_gradient_boosting,0.4,0.8,101,101,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20267984,120,test,family_selective_curve,hist_gradient_boosting,0.45,0.8,101,101,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20267984,120,test,family_selective_curve,hist_gradient_boosting,0.5,0.8,101,101,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20267984,120,test,family_selective_curve,hist_gradient_boosting,0.55,0.8,101,101,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20267984,120,test,family_selective_curve,hist_gradient_boosting,0.6,0.8,101,101,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20267984,120,test,family_selective_curve,hist_gradient_boosting,0.65,0.8,101,101,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20267984,120,test,family_selective_curve,hist_gradient_boosting,0.7,0.8,101,100,1,0.9900990099009901,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20267984,120,test,family_selective_curve,hist_gradient_boosting,0.75,0.8,101,100,1,0.9900990099009901,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20267984,120,test,family_selective_curve,hist_gradient_boosting,0.8,0.8,101,99,2,0.9801980198019802,1.0,0.8571428571428571,1.0,0.0,True,True,3.0,train_only_sigmoid_cv
random,seed_20267984,120,test,family_selective_curve,hist_gradient_boosting,0.85,0.8,101,96,5,0.9504950495049505,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20267984,120,test,family_selective_curve,hist_gradient_boosting,0.9,0.8,101,86,15,0.8514851485148515,1.0,0.7142857142857143,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20267984,120,test,family_selective_curve,hist_gradient_boosting,0.95,0.8,101,0,101,0.0,,,,,False,True,3.0,train_only_sigmoid_cv
random,seed_20268993,120,validation,forced_family,random_forest,0.0,0.0,101,101,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,False,3.0,train_only_sigmoid_cv
random,seed_20268993,120,validation,family_selective,random_forest,0.0,0.0,101,101,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,False,3.0,train_only_sigmoid_cv
random,seed_20268993,120,validation,family_selective_curve,random_forest,0.0,0.0,101,101,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20268993,120,validation,family_selective_curve,random_forest,0.05,0.0,101,101,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20268993,120,validation,family_selective_curve,random_forest,0.1,0.0,101,101,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20268993,120,validation,family_selective_curve,random_forest,0.15,0.0,101,101,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20268993,120,validation,family_selective_curve,random_forest,0.2,0.0,101,101,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20268993,120,validation,family_selective_curve,random_forest,0.25,0.0,101,101,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20268993,120,validation,family_selective_curve,random_forest,0.3,0.0,101,101,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20268993,120,validation,family_selective_curve,random_forest,0.35,0.0,101,101,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20268993,120,validation,family_selective_curve,random_forest,0.4,0.0,101,101,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20268993,120,validation,family_selective_curve,random_forest,0.45,0.0,101,101,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20268993,120,validation,family_selective_curve,random_forest,0.5,0.0,101,101,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20268993,120,validation,family_selective_curve,random_forest,0.55,0.0,101,101,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20268993,120,validation,family_selective_curve,random_forest,0.6,0.0,101,101,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20268993,120,validation,family_selective_curve,random_forest,0.65,0.0,101,101,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20268993,120,validation,family_selective_curve,random_forest,0.7,0.0,101,101,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20268993,120,validation,family_selective_curve,random_forest,0.75,0.0,101,101,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20268993,120,validation,family_selective_curve,random_forest,0.8,0.0,101,101,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20268993,120,validation,family_selective_curve,random_forest,0.85,0.0,101,100,1,0.9900990099009901,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20268993,120,validation,family_selective_curve,random_forest,0.9,0.0,101,98,3,0.9702970297029703,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20268993,120,validation,family_selective_curve,random_forest,0.95,0.0,101,0,101,0.0,,,,,False,True,3.0,train_only_sigmoid_cv
random,seed_20268993,120,test,forced_family,random_forest,0.0,0.0,101,101,0,1.0,0.9801980198019802,0.8364666013606438,0.9708141321044547,0.01980198019801982,True,False,3.0,train_only_sigmoid_cv
random,seed_20268993,120,test,family_selective,random_forest,0.0,0.0,101,101,0,1.0,0.9801980198019802,0.8364666013606438,0.9708141321044547,0.01980198019801982,True,False,3.0,train_only_sigmoid_cv
random,seed_20268993,120,test,family_selective_curve,random_forest,0.0,0.0,101,101,0,1.0,0.9801980198019802,0.8364666013606438,0.9708141321044547,0.01980198019801982,True,True,3.0,train_only_sigmoid_cv
random,seed_20268993,120,test,family_selective_curve,random_forest,0.05,0.0,101,101,0,1.0,0.9801980198019802,0.8364666013606438,0.9708141321044547,0.01980198019801982,False,True,3.0,train_only_sigmoid_cv
random,seed_20268993,120,test,family_selective_curve,random_forest,0.1,0.0,101,101,0,1.0,0.9801980198019802,0.8364666013606438,0.9708141321044547,0.01980198019801982,False,True,3.0,train_only_sigmoid_cv
random,seed_20268993,120,test,family_selective_curve,random_forest,0.15,0.0,101,101,0,1.0,0.9801980198019802,0.8364666013606438,0.9708141321044547,0.01980198019801982,False,True,3.0,train_only_sigmoid_cv
random,seed_20268993,120,test,family_selective_curve,random_forest,0.2,0.0,101,101,0,1.0,0.9801980198019802,0.8364666013606438,0.9708141321044547,0.01980198019801982,False,True,3.0,train_only_sigmoid_cv
random,seed_20268993,120,test,family_selective_curve,random_forest,0.25,0.0,101,101,0,1.0,0.9801980198019802,0.8364666013606438,0.9708141321044547,0.01980198019801982,False,True,3.0,train_only_sigmoid_cv
random,seed_20268993,120,test,family_selective_curve,random_forest,0.3,0.0,101,101,0,1.0,0.9801980198019802,0.8364666013606438,0.9708141321044547,0.01980198019801982,False,True,3.0,train_only_sigmoid_cv
random,seed_20268993,120,test,family_selective_curve,random_forest,0.35,0.0,101,101,0,1.0,0.9801980198019802,0.8364666013606438,0.9708141321044547,0.01980198019801982,False,True,3.0,train_only_sigmoid_cv
random,seed_20268993,120,test,family_selective_curve,random_forest,0.4,0.0,101,101,0,1.0,0.9801980198019802,0.8364666013606438,0.9708141321044547,0.01980198019801982,False,True,3.0,train_only_sigmoid_cv
random,seed_20268993,120,test,family_selective_curve,random_forest,0.45,0.0,101,101,0,1.0,0.9801980198019802,0.8364666013606438,0.9708141321044547,0.01980198019801982,False,True,3.0,train_only_sigmoid_cv
random,seed_20268993,120,test,family_selective_curve,random_forest,0.5,0.0,101,99,2,0.9801980198019802,0.98989898989899,0.8513166162106586,0.9946236559139785,0.010101010101010055,False,True,3.0,train_only_sigmoid_cv
random,seed_20268993,120,test,family_selective_curve,random_forest,0.55,0.0,101,99,2,0.9801980198019802,0.98989898989899,0.8513166162106586,0.9946236559139785,0.010101010101010055,False,True,3.0,train_only_sigmoid_cv
random,seed_20268993,120,test,family_selective_curve,random_forest,0.6,0.0,101,98,3,0.9702970297029703,0.9897959183673469,0.8513166162106586,0.9946236559139785,0.010204081632653073,False,True,3.0,train_only_sigmoid_cv
random,seed_20268993,120,test,family_selective_curve,random_forest,0.65,0.0,101,98,3,0.9702970297029703,0.9897959183673469,0.8513166162106586,0.9946236559139785,0.010204081632653073,False,True,3.0,train_only_sigmoid_cv
random,seed_20268993,120,test,family_selective_curve,random_forest,0.7,0.0,101,98,3,0.9702970297029703,0.9897959183673469,0.8513166162106586,0.9946236559139785,0.010204081632653073,False,True,3.0,train_only_sigmoid_cv
random,seed_20268993,120,test,family_selective_curve,random_forest,0.75,0.0,101,98,3,0.9702970297029703,0.9897959183673469,0.8513166162106586,0.9946236559139785,0.010204081632653073,False,True,3.0,train_only_sigmoid_cv
random,seed_20268993,120,test,family_selective_curve,random_forest,0.8,0.0,101,98,3,0.9702970297029703,0.9897959183673469,0.8513166162106586,0.9946236559139785,0.010204081632653073,False,True,3.0,train_only_sigmoid_cv
random,seed_20268993,120,test,family_selective_curve,random_forest,0.85,0.0,101,96,5,0.9504950495049505,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20268993,120,test,family_selective_curve,random_forest,0.9,0.0,101,92,9,0.9108910891089109,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20268993,120,test,family_selective_curve,random_forest,0.95,0.0,101,0,101,0.0,,,,,False,True,3.0,train_only_sigmoid_cv
random,seed_20270002,120,validation,forced_family,random_forest,0.0,0.5,101,101,0,1.0,0.9900990099009901,0.8505462791177077,0.9901960784313726,0.00990099009900991,False,False,3.0,train_only_sigmoid_cv
random,seed_20270002,120,validation,family_selective,random_forest,0.5,0.5,101,100,1,0.9900990099009901,1.0,0.8571428571428571,1.0,0.0,False,False,3.0,train_only_sigmoid_cv
random,seed_20270002,120,validation,family_selective_curve,random_forest,0.0,0.5,101,101,0,1.0,0.9900990099009901,0.8505462791177077,0.9901960784313726,0.00990099009900991,False,True,3.0,train_only_sigmoid_cv
random,seed_20270002,120,validation,family_selective_curve,random_forest,0.05,0.5,101,101,0,1.0,0.9900990099009901,0.8505462791177077,0.9901960784313726,0.00990099009900991,False,True,3.0,train_only_sigmoid_cv
random,seed_20270002,120,validation,family_selective_curve,random_forest,0.1,0.5,101,101,0,1.0,0.9900990099009901,0.8505462791177077,0.9901960784313726,0.00990099009900991,False,True,3.0,train_only_sigmoid_cv
random,seed_20270002,120,validation,family_selective_curve,random_forest,0.15,0.5,101,101,0,1.0,0.9900990099009901,0.8505462791177077,0.9901960784313726,0.00990099009900991,False,True,3.0,train_only_sigmoid_cv
random,seed_20270002,120,validation,family_selective_curve,random_forest,0.2,0.5,101,101,0,1.0,0.9900990099009901,0.8505462791177077,0.9901960784313726,0.00990099009900991,False,True,3.0,train_only_sigmoid_cv
random,seed_20270002,120,validation,family_selective_curve,random_forest,0.25,0.5,101,101,0,1.0,0.9900990099009901,0.8505462791177077,0.9901960784313726,0.00990099009900991,False,True,3.0,train_only_sigmoid_cv
random,seed_20270002,120,validation,family_selective_curve,random_forest,0.3,0.5,101,101,0,1.0,0.9900990099009901,0.8505462791177077,0.9901960784313726,0.00990099009900991,False,True,3.0,train_only_sigmoid_cv
