scope,input_group,window_s,selected_model,accident_class,recall,support,test_macro_f1,test_balanced_accuracy
strict_pre_protection_only,B_without_potential_leakage,120,random_forest,FLB,1.0,9,0.5595029239766082,0.84375
strict_pre_protection_only,B_without_potential_leakage,120,random_forest,LLB,0.0,0,0.5595029239766082,0.84375
strict_pre_protection_only,B_without_potential_leakage,120,random_forest,LOCAC,0.875,8,0.5595029239766082,0.84375
strict_pre_protection_only,B_without_potential_leakage,120,random_forest,RW,0.0,1,0.5595029239766082,0.84375
strict_pre_protection_only,B_without_potential_leakage,120,random_forest,RI,1.0,2,0.5595029239766082,0.84375
strict_pre_protection_only,B_without_potential_leakage,120,random_forest,SGBTR,1.0,5,0.5595029239766082,0.84375
strict_pre_protection_only,B_without_potential_leakage,120,random_forest,LOCA,0.875,8,0.5595029239766082,0.84375
strict_pre_protection_only,C_without_SLBIC_initial,10,hist_gradient_boosting,FLB,1.0,9,0.19506172839506175,0.3888888888888889
strict_pre_protection_only,C_without_SLBIC_initial,10,hist_gradient_boosting,LLB,0.0,0,0.19506172839506175,0.3888888888888889
strict_pre_protection_only,C_without_SLBIC_initial,10,hist_gradient_boosting,LOCAC,0.0,10,0.19506172839506175,0.3888888888888889
strict_pre_protection_only,C_without_SLBIC_initial,10,hist_gradient_boosting,RW,1.0,10,0.19506172839506175,0.3888888888888889
strict_pre_protection_only,C_without_SLBIC_initial,10,hist_gradient_boosting,RI,0.0,7,0.19506172839506175,0.3888888888888889
strict_pre_protection_only,C_without_SLBIC_initial,10,hist_gradient_boosting,SGBTR,0.0,5,0.19506172839506175,0.3888888888888889
strict_pre_protection_only,C_without_SLBIC_initial,10,hist_gradient_boosting,LOCA,1.0,10,0.19506172839506175,0.3888888888888889
strict_pre_protection_only,C_without_SLBIC_initial,20,hist_gradient_boosting,FLB,1.0,9,0.19506172839506175,0.3888888888888889
strict_pre_protection_only,C_without_SLBIC_initial,20,hist_gradient_boosting,LLB,0.0,0,0.19506172839506175,0.3888888888888889
strict_pre_protection_only,C_without_SLBIC_initial,20,hist_gradient_boosting,LOCAC,0.0,10,0.19506172839506175,0.3888888888888889
strict_pre_protection_only,C_without_SLBIC_initial,20,hist_gradient_boosting,RW,1.0,10,0.19506172839506175,0.3888888888888889
strict_pre_protection_only,C_without_SLBIC_initial,20,hist_gradient_boosting,RI,0.0,7,0.19506172839506175,0.3888888888888889
strict_pre_protection_only,C_without_SLBIC_initial,20,hist_gradient_boosting,SGBTR,0.0,5,0.19506172839506175,0.3888888888888889
strict_pre_protection_only,C_without_SLBIC_initial,20,hist_gradient_boosting,LOCA,1.0,10,0.19506172839506175,0.3888888888888889
strict_pre_protection_only,C_without_SLBIC_initial,30,hist_gradient_boosting,FLB,1.0,9,0.19506172839506175,0.3888888888888889
strict_pre_protection_only,C_without_SLBIC_initial,30,hist_gradient_boosting,LLB,0.0,0,0.19506172839506175,0.3888888888888889
strict_pre_protection_only,C_without_SLBIC_initial,30,hist_gradient_boosting,LOCAC,0.0,10,0.19506172839506175,0.3888888888888889
strict_pre_protection_only,C_without_SLBIC_initial,30,hist_gradient_boosting,RW,1.0,10,0.19506172839506175,0.3888888888888889
strict_pre_protection_only,C_without_SLBIC_initial,30,hist_gradient_boosting,RI,0.0,7,0.19506172839506175,0.3888888888888889
strict_pre_protection_only,C_without_SLBIC_initial,30,hist_gradient_boosting,SGBTR,0.0,5,0.19506172839506175,0.3888888888888889
strict_pre_protection_only,C_without_SLBIC_initial,30,hist_gradient_boosting,LOCA,1.0,10,0.19506172839506175,0.3888888888888889
strict_pre_protection_only,C_without_SLBIC_initial,40,hist_gradient_boosting,FLB,1.0,9,0.19506172839506175,0.3888888888888889
strict_pre_protection_only,C_without_SLBIC_initial,40,hist_gradient_boosting,LLB,0.0,0,0.19506172839506175,0.3888888888888889
strict_pre_protection_only,C_without_SLBIC_initial,40,hist_gradient_boosting,LOCAC,0.0,10,0.19506172839506175,0.3888888888888889
strict_pre_protection_only,C_without_SLBIC_initial,40,hist_gradient_boosting,RW,1.0,10,0.19506172839506175,0.3888888888888889
strict_pre_protection_only,C_without_SLBIC_initial,40,hist_gradient_boosting,RI,0.0,7,0.19506172839506175,0.3888888888888889
strict_pre_protection_only,C_without_SLBIC_initial,40,hist_gradient_boosting,SGBTR,0.0,5,0.19506172839506175,0.3888888888888889
strict_pre_protection_only,C_without_SLBIC_initial,40,hist_gradient_boosting,LOCA,1.0,10,0.19506172839506175,0.3888888888888889
strict_pre_protection_only,C_without_SLBIC_initial,60,hist_gradient_boosting,FLB,1.0,9,0.19506172839506175,0.3888888888888889
strict_pre_protection_only,C_without_SLBIC_initial,60,hist_gradient_boosting,LLB,0.0,0,0.19506172839506175,0.3888888888888889
strict_pre_protection_only,C_without_SLBIC_initial,60,hist_gradient_boosting,LOCAC,0.0,10,0.19506172839506175,0.3888888888888889
strict_pre_protection_only,C_without_SLBIC_initial,60,hist_gradient_boosting,RW,1.0,10,0.19506172839506175,0.3888888888888889
strict_pre_protection_only,C_without_SLBIC_initial,60,hist_gradient_boosting,RI,0.0,7,0.19506172839506175,0.3888888888888889
strict_pre_protection_only,C_without_SLBIC_initial,60,hist_gradient_boosting,SGBTR,0.0,5,0.19506172839506175,0.3888888888888889
strict_pre_protection_only,C_without_SLBIC_initial,60,hist_gradient_boosting,LOCA,1.0,10,0.19506172839506175,0.3888888888888889
strict_pre_protection_only,C_without_SLBIC_initial,90,hist_gradient_boosting,FLB,1.0,9,0.19506172839506175,0.3888888888888889
strict_pre_protection_only,C_without_SLBIC_initial,90,hist_gradient_boosting,LLB,0.0,0,0.19506172839506175,0.3888888888888889
strict_pre_protection_only,C_without_SLBIC_initial,90,hist_gradient_boosting,LOCAC,0.0,10,0.19506172839506175,0.3888888888888889
strict_pre_protection_only,C_without_SLBIC_initial,90,hist_gradient_boosting,RW,1.0,10,0.19506172839506175,0.3888888888888889
strict_pre_protection_only,C_without_SLBIC_initial,90,hist_gradient_boosting,RI,0.0,7,0.19506172839506175,0.3888888888888889
strict_pre_protection_only,C_without_SLBIC_initial,90,hist_gradient_boosting,SGBTR,0.0,5,0.19506172839506175,0.3888888888888889
strict_pre_protection_only,C_without_SLBIC_initial,90,hist_gradient_boosting,LOCA,1.0,10,0.19506172839506175,0.3888888888888889
strict_pre_protection_only,C_without_SLBIC_initial,120,hist_gradient_boosting,FLB,1.0,9,0.6442760942760942,0.9704861111111112
strict_pre_protection_only,C_without_SLBIC_initial,120,hist_gradient_boosting,LLB,0.0,0,0.6442760942760942,0.9704861111111112
strict_pre_protection_only,C_without_SLBIC_initial,120,hist_gradient_boosting,LOCAC,0.875,8,0.6442760942760942,0.9704861111111112
strict_pre_protection_only,C_without_SLBIC_initial,120,hist_gradient_boosting,RW,1.0,1,0.6442760942760942,0.9704861111111112
strict_pre_protection_only,C_without_SLBIC_initial,120,hist_gradient_boosting,RI,1.0,2,0.6442760942760942,0.9704861111111112
strict_pre_protection_only,C_without_SLBIC_initial,120,hist_gradient_boosting,SGBTR,1.0,5,0.6442760942760942,0.9704861111111112
strict_pre_protection_only,C_without_SLBIC_initial,120,hist_gradient_boosting,LOCA,1.0,8,0.6442760942760942,0.9704861111111112
