split_type,split_id,window_s,feature,severity_dependency_max_abs_spearman,class_signal_max_between_share,class_signal_train_median,removed,screening_rule
random,seed_20267984,120,WSTB,0.21761409947248828,0.876086135985288,0.7507622084641408,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20267984,120,VOL,0.22546976111985134,0.6761554050261057,0.7507622084641408,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20267984,120,LVPZ,0.22546961414089492,0.6761552285310006,0.7507622084641408,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20267984,120,QMWT,0.029870123188285726,0.7507631217310152,0.7507622084641408,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20267984,120,LSGA,0.33020511708364214,0.954541348569895,0.7507622084641408,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20267984,120,LSGB,0.624291691647636,0.9841667869257285,0.7507622084641408,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20267984,120,QMGA,0.17151652910680923,0.8255396528088728,0.7507622084641408,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20267984,120,QMGB,0.4188969794212391,0.8163609776376655,0.7507622084641408,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20267984,120,NSGA,0.17011403121411567,0.5982305862377191,0.7507622084641408,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20267984,120,NSGB,0.20624881135987577,0.609425955393456,0.7507622084641408,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20267984,120,TSAT,0.22318744740286564,0.6381809353704372,0.7507622084641408,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20267984,120,LVCR,0.0,0.0,0.7507622084641408,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20267984,120,RHBR,0.0,0.0,0.7507622084641408,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20267984,120,RHMT,0.31963480448409776,0.8143848457161691,0.7507622084641408,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20267984,120,RHFL,0.031302719927752236,0.7472514383296117,0.7507622084641408,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20267984,120,RH,0.13441065384708833,0.7331574294681353,0.7507622084641408,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20267984,120,PWNT,0.034917653216592494,0.7980408509211192,0.7507622084641408,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20267984,120,PWR,0.02984176143411505,0.7507612951972662,0.7507622084641408,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20267984,120,TFSB,0.033483757072734016,0.7556679980986927,0.7507622084641408,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20267984,120,TFPK,0.030579819870769694,0.7472328285765006,0.7507622084641408,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20267984,120,TF,0.030579819870769694,0.7472328285765006,0.7507622084641408,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20267984,120,PPM,0.0,0.0,0.7507622084641408,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20267984,120,RRCA,0.38757361647747446,0.6105273769572056,0.7507622084641408,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20267984,120,RRCB,0.3875769558924611,0.6719490533527183,0.7507622084641408,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20267984,120,RRCO,0.3875769558924611,0.6452439754255306,0.7507622084641408,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20268993,60,P,0.5567557653374198,0.8663001692379101,0.9968824765471385,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20268993,60,TAVG,0.5567557653374198,0.966616342147339,0.9968824765471385,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20268993,60,THA,0.5567557653374198,0.9908069083197152,0.9968824765471385,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20268993,60,THB,0.5567557653374198,0.9907431554983218,0.9968824765471385,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20268993,60,TCA,0.5567557653374198,0.997414231019048,0.9968824765471385,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20268993,60,TCB,0.5567557653374198,0.997408530390702,0.9968824765471385,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20268993,60,WRCA,0.0,0.0,0.9968824765471385,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20268993,60,WRCB,0.0,0.0,0.9968824765471385,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20268993,60,PSGA,0.5567557653374198,0.9963546659628569,0.9968824765471385,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20268993,60,PSGB,0.5567557653374198,0.996356422703575,0.9968824765471385,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20268993,60,WFWA,0.5567557653374198,0.9999892762735074,0.9968824765471385,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20268993,60,WFWB,0.5567557653374198,0.9999896210668993,0.9968824765471385,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20268993,60,WSTA,0.5521367599349921,0.9999999999598719,0.9968824765471385,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20268993,60,WSTB,0.48115514873825016,0.9999999999976196,0.9968824765471385,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20268993,60,VOL,0.5521367599349921,0.7842683349227011,0.9968824765471385,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20268993,60,LVPZ,0.5521367599349921,0.7843932262836663,0.9968824765471385,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20268993,60,QMWT,0.5567557653374198,0.9999630487650678,0.9968824765471385,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20268993,60,LSGA,0.4444518962042584,0.9996633122375618,0.9968824765471385,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20268993,60,LSGB,0.4444518962042584,0.9996627369552848,0.9968824765471385,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20268993,60,QMGA,0.5567557653374198,0.9999976127672969,0.9968824765471385,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20268993,60,QMGB,0.5567557653374198,0.9999975448680584,0.9968824765471385,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20268993,60,NSGA,0.5493058208243203,0.9997854122581811,0.9968824765471385,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20268993,60,NSGB,0.5493058208243203,0.9997794066025556,0.9968824765471385,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20268993,60,TSAT,0.5567557653374198,0.8502516193502359,0.9968824765471385,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20268993,60,LVCR,0.0,0.0,0.9968824765471385,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20268993,60,RHBR,0.0,0.0,0.9968824765471385,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20268993,60,RHMT,0.5567557653374198,0.9861322979574854,0.9968824765471385,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20268993,60,RHFL,0.5567557653374198,0.9869104017125372,0.9968824765471385,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20268993,60,RH,0.5567557653374198,0.9992073819003551,0.9968824765471385,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20268993,60,PWNT,0.5567557653374198,0.9998789227193992,0.9968824765471385,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20268993,60,PWR,0.5567557653374198,0.9998482350186744,0.9968824765471385,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20268993,60,TFSB,0.5567557653374198,0.9997444941423419,0.9968824765471385,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20268993,60,TFPK,0.5567557653374198,0.9997357368691804,0.9968824765471385,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20268993,60,TF,0.5567557653374198,0.9997357368691804,0.9968824765471385,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20268993,60,PPM,0.0,0.0,0.9968824765471385,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20268993,60,RRCA,0.0,0.0,0.9968824765471385,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20268993,60,RRCB,0.0,0.0,0.9968824765471385,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20268993,60,RRCO,0.0,0.0,0.9968824765471385,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20268993,90,P,0.5521367599349921,0.9616644349089504,0.9986663501838864,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20268993,90,TAVG,0.5567557653374198,0.987476570852876,0.9986663501838864,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20268993,90,THA,0.5567557653374198,0.9967528527079884,0.9986663501838864,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20268993,90,THB,0.5567557653374198,0.9967284568502421,0.9986663501838864,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20268993,90,TCA,0.5567557653374198,0.9987470500963745,0.9986663501838864,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20268993,90,TCB,0.5567557653374198,0.9987420231316786,0.9986663501838864,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20268993,90,WRCA,0.0,0.0,0.9986663501838864,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20268993,90,WRCB,0.0,0.0,0.9986663501838864,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20268993,90,PSGA,0.5567557653374198,0.998590289647657,0.9986663501838864,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20268993,90,PSGB,0.5567557653374198,0.9985906772360942,0.9986663501838864,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20268993,90,WFWA,0.5567557653374198,0.9999886972792441,0.9986663501838864,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20268993,90,WFWB,0.5567557653374198,0.9999889162550125,0.9986663501838864,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20268993,90,WSTA,0.5521367599349921,0.9999999999084991,0.9986663501838864,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20268993,90,WSTB,0.10930674704466622,0.9999999999582567,0.9986663501838864,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20268993,90,VOL,0.5521367599349921,0.8200605719446777,0.9986663501838864,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20268993,90,LVPZ,0.5521367599349921,0.8202201875011353,0.9986663501838864,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20268993,90,QMWT,0.5567557653374198,0.999999832333803,0.9986663501838864,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20268993,90,LSGA,0.4444518962042584,0.9999408625680954,0.9986663501838864,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20268993,90,LSGB,0.4444518962042584,0.9999409793543987,0.9986663501838864,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20268993,90,QMGA,0.5567557653374198,0.9999993480523082,0.9986663501838864,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20268993,90,QMGB,0.5567557653374198,0.9999993128114677,0.9986663501838864,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20268993,90,NSGA,0.5567557653374198,0.9998966607377159,0.9986663501838864,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20268993,90,NSGB,0.5567557653374198,0.9998973538529184,0.9986663501838864,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20268993,90,TSAT,0.5521367599349921,0.9482491166724426,0.9986663501838864,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20268993,90,LVCR,0.0,0.0,0.9986663501838864,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20268993,90,RHBR,0.0,0.0,0.9986663501838864,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20268993,90,RHMT,0.5567557653374198,0.9943070577460167,0.9986663501838864,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20268993,90,RHFL,0.5567557653374198,0.9944648071349734,0.9986663501838864,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20268993,90,RH,0.4444518962042584,0.999999615579035,0.9986663501838864,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20268993,90,PWNT,0.5567557653374198,0.9999884069430492,0.9986663501838864,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20268993,90,PWR,0.5567557653374198,0.9999872279093666,0.9986663501838864,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20268993,90,TFSB,0.5567557653374198,0.9999637102293105,0.9986663501838864,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20268993,90,TFPK,0.5567557653374198,0.9999631596008158,0.9986663501838864,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20268993,90,TF,0.5567557653374198,0.9999631596008158,0.9986663501838864,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20268993,90,PPM,0.0,0.0,0.9986663501838864,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20268993,90,RRCA,0.0,0.0,0.9986663501838864,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20268993,90,RRCB,0.0,0.0,0.9986663501838864,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20268993,90,RRCO,0.0,0.0,0.9986663501838864,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20268993,120,P,0.23548163299434896,0.6092961695542095,0.747855707999396,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20268993,120,TAVG,0.363380006115128,0.7702077399265074,0.747855707999396,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20268993,120,THA,0.12791351006585044,0.7599594193881702,0.747855707999396,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20268993,120,THB,0.06894925332100478,0.7556022542726266,0.747855707999396,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20268993,120,TCA,0.4050712241043738,0.9493788647661955,0.747855707999396,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20268993,120,TCB,0.4065815236472738,0.9737022112794429,0.747855707999396,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20268993,120,WRCA,0.38757452060333264,0.6238225979754645,0.747855707999396,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20268993,120,WRCB,0.38757674687878985,0.6750019528767808,0.747855707999396,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20268993,120,PSGA,0.3678090957883694,0.96178754739381,0.747855707999396,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20268993,120,PSGB,0.539584684772214,0.9878909065076272,0.747855707999396,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20268993,120,WFWA,0.12108845914976195,0.8051581162613954,0.747855707999396,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20268993,120,WFWB,0.12052100854859277,0.8180473706335468,0.747855707999396,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20268993,120,WSTA,0.24476289120091016,0.8718922210434471,0.747855707999396,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20268993,120,WSTB,0.21228304379222668,0.873760970102512,0.747855707999396,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20268993,120,VOL,0.2378012568471955,0.637955105771004,0.747855707999396,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20268993,120,LVPZ,0.23780120517467437,0.6379568293816344,0.747855707999396,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20268993,120,QMWT,0.05695965648683146,0.7478562671448992,0.747855707999396,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20268993,120,LSGA,0.3154631309652907,0.9540036732962642,0.747855707999396,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20268993,120,LSGB,0.6055371234341635,0.9850596383919678,0.747855707999396,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20268993,120,QMGA,0.14945925719570383,0.8189527219136091,0.747855707999396,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20268993,120,QMGB,0.4013402086297587,0.8094581207937379,0.747855707999396,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20268993,120,NSGA,0.1645377251732047,0.589925924925946,0.747855707999396,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20268993,120,NSGB,0.18543072786316836,0.5958027252895169,0.747855707999396,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20268993,120,TSAT,0.23668815985148878,0.5999873611993414,0.747855707999396,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20268993,120,LVCR,0.0,0.0,0.747855707999396,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20268993,120,RHBR,0.0,0.0,0.747855707999396,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20268993,120,RHMT,0.347138223398049,0.8083313922498606,0.747855707999396,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20268993,120,RHFL,0.059340748953828674,0.7450146951885727,0.747855707999396,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20268993,120,RH,0.12269519724405438,0.6741177691348865,0.747855707999396,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20268993,120,PWNT,0.05391217814394387,0.7831674816229522,0.747855707999396,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20268993,120,PWR,0.05711337271469805,0.7478551488538929,0.747855707999396,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20268993,120,TFSB,0.056185013299075576,0.7507754692227014,0.747855707999396,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20268993,120,TFPK,0.057738852484034646,0.7450062437648688,0.747855707999396,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20268993,120,TF,0.057738852484034646,0.7450062437648688,0.747855707999396,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20268993,120,PPM,0.0,0.0,0.747855707999396,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20268993,120,RRCA,0.38757452060333264,0.623821843929347,0.747855707999396,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20268993,120,RRCB,0.38757674687878985,0.6750012665502778,0.747855707999396,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20268993,120,RRCO,0.38757674687878985,0.651937843268123,0.747855707999396,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20270002,60,P,0.5207411642446538,0.8808448355373751,0.9972704682046323,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20270002,60,TAVG,0.5207411642446538,0.9706804124396696,0.9972704682046323,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20270002,60,THA,0.5207411642446538,0.9919477344013753,0.9972704682046323,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20270002,60,THB,0.5207411642446538,0.9918918402736514,0.9972704682046323,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20270002,60,TCA,0.5207411642446538,0.9977361189548841,0.9972704682046323,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20270002,60,TCB,0.5207411642446538,0.9977311276839155,0.9972704682046323,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20270002,60,WRCA,0.0,0.0,0.9972704682046323,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20270002,60,WRCB,0.0,0.0,0.9972704682046323,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20270002,60,PSGA,0.5207411642446538,0.9968082703681105,0.9972704682046323,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20270002,60,PSGB,0.5207411642446538,0.996809808725349,0.9972704682046323,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20270002,60,WFWA,0.5207411642446538,0.9999906088219026,0.9972704682046323,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20270002,60,WFWB,0.5207411642446538,0.9999909107644384,0.9972704682046323,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20270002,60,WSTA,0.5168407413886148,0.9999999999648567,0.9972704682046323,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20270002,60,WSTB,0.47801808307134747,0.9999999999979152,0.9972704682046323,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20270002,60,VOL,0.5168407413886148,0.8054265795316569,0.9972704682046323,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20270002,60,LVPZ,0.5168407413886148,0.8055395428460441,0.9972704682046323,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20270002,60,QMWT,0.5207411642446538,0.9999676358986503,0.9972704682046323,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20270002,60,LSGA,0.4231740235699101,0.9997051335655439,0.9972704682046323,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20270002,60,LSGB,0.4231740235699101,0.9997046298867698,0.9972704682046323,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20270002,60,QMGA,0.5207411642446538,0.9999979092738699,0.9972704682046323,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20270002,60,QMGB,0.5207411642446538,0.9999978498074148,0.9972704682046323,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20270002,60,NSGA,0.5128551789185193,0.9998121029259912,0.9972704682046323,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20270002,60,NSGB,0.5128551789185193,0.9998068446857855,0.9972704682046323,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20270002,60,TSAT,0.5207411642446538,0.8662184619675555,0.9972704682046323,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20270002,60,LVCR,0.0,0.0,0.9972704682046323,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20270002,60,RHBR,0.0,0.0,0.9972704682046323,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20270002,60,RHMT,0.5207411642446538,0.9878476295295595,0.9972704682046323,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20270002,60,RHFL,0.5207411642446538,0.9885308193786099,0.9972704682046323,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20270002,60,RH,0.5207411642446538,0.9993060001474927,0.9972704682046323,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20270002,60,PWNT,0.5207411642446538,0.9998939442824251,0.9972704682046323,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20270002,60,PWR,0.5207411642446538,0.9998670605547788,0.9972704682046323,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20270002,60,TFSB,0.5207411642446538,0.9997761724439014,0.9972704682046323,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20270002,60,TFPK,0.5207411642446538,0.9997684996311426,0.9972704682046323,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20270002,60,TF,0.5207411642446538,0.9997684996311426,0.9972704682046323,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20270002,60,PPM,0.0,0.0,0.9972704682046323,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20270002,60,RRCA,0.0,0.0,0.9972704682046323,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20270002,60,RRCB,0.0,0.0,0.9972704682046323,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20270002,60,RRCO,0.0,0.0,0.9972704682046323,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20270002,90,P,0.5168407413886148,0.9662733041379921,0.9988323535079615,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20270002,90,TAVG,0.5207411642446538,0.9890270306521661,0.9988323535079615,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20270002,90,THA,0.5207411642446538,0.9971569579665754,0.9988323535079615,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20270002,90,THB,0.5207411642446538,0.9971355949228868,0.9988323535079615,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20270002,90,TCA,0.5207411642446538,0.9989030111991763,0.9988323535079615,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20270002,90,TCB,0.5207411642446538,0.9988986102419263,0.9988323535079615,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20270002,90,WRCA,0.0,0.0,0.9988323535079615,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20270002,90,WRCB,0.0,0.0,0.9988323535079615,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20270002,90,PSGA,0.5207411642446538,0.9987657574450699,0.9988323535079615,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20270002,90,PSGB,0.5207411642446538,0.9987660967739969,0.9988323535079615,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20270002,90,WFWA,0.5207411642446538,0.9999901017781462,0.9988323535079615,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20270002,90,WFWB,0.5207411642446538,0.9999902935396383,0.9988323535079615,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20270002,90,WSTA,0.5168407413886148,0.9999999999198268,0.9988323535079615,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20270002,90,WSTB,0.13285308229842693,0.999999999963442,0.9988323535079615,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
