sample_id,status,family,estimate,historical_validation_mae,historical_test_mae,exploratory,feature,variable,statistic,contribution,abs_contribution,direction,global_model_importance
LOCA_40,accepted,primary_coolant_boundary_break,38.15948677248676,0.9655100308641985,0.9724715909090943,True,RHMT__slope,RHMT,slope,0.12083333333333002,0.12083333333333002,raises_estimate,0.014965613123200985
LOCA_40,accepted,primary_coolant_boundary_break,38.15948677248676,0.9655100308641985,0.9724715909090943,True,THB__slope,THB,slope,0.11509523809523614,0.11509523809523614,raises_estimate,0.012927326008408522
LOCA_40,accepted,primary_coolant_boundary_break,38.15948677248676,0.9655100308641985,0.9724715909090943,True,LSGA__mean,LSGA,mean,0.10999999999999943,0.10999999999999943,raises_estimate,0.013537138000793467
LOCA_40,accepted,primary_coolant_boundary_break,38.15948677248676,0.9655100308641985,0.9724715909090943,True,THA__last,THA,last,0.10938888888888698,0.10938888888888698,raises_estimate,0.008112317091836978
LOCA_40,accepted,primary_coolant_boundary_break,38.15948677248676,0.9655100308641985,0.9724715909090943,True,RH__last,RH,last,0.10886507936508139,0.10886507936508139,raises_estimate,0.010346641173106559
LOCA_40,accepted,primary_coolant_boundary_break,38.15948677248676,0.9655100308641985,0.9724715909090943,True,PWR__slope,PWR,slope,0.10849999999999937,0.10849999999999937,raises_estimate,0.0047240715711052645
LOCA_40,accepted,primary_coolant_boundary_break,38.15948677248676,0.9655100308641985,0.9724715909090943,True,TFPK__delta_t0,TFPK,delta_t0,0.10283333333333644,0.10283333333333644,raises_estimate,0.016741099166251612
LOCA_41,accepted,primary_coolant_boundary_break,38.46813756613755,0.9655100308641985,0.9724715909090943,True,LSGA__delta_t0,LSGA,delta_t0,0.21961111111110654,0.21961111111110654,raises_estimate,0.02006256554572539
LOCA_41,accepted,primary_coolant_boundary_break,38.46813756613755,0.9655100308641985,0.9724715909090943,True,RH__last,RH,last,0.17124603174602981,0.17124603174602981,raises_estimate,0.010346641173106559
LOCA_41,accepted,primary_coolant_boundary_break,38.46813756613755,0.9655100308641985,0.9724715909090943,True,QMGA__slope,QMGA,slope,0.14138888888888346,0.14138888888888346,raises_estimate,0.01235351363600563
LOCA_41,accepted,primary_coolant_boundary_break,38.46813756613755,0.9655100308641985,0.9724715909090943,True,PSGB__delta_t0,PSGB,delta_t0,0.13544444444444537,0.13544444444444537,raises_estimate,0.010128120895377787
LOCA_41,accepted,primary_coolant_boundary_break,38.46813756613755,0.9655100308641985,0.9724715909090943,True,THB__delta_t0,THB,delta_t0,0.12690476190475408,0.12690476190475408,raises_estimate,0.008551586486266843
LOCA_41,accepted,primary_coolant_boundary_break,38.46813756613755,0.9655100308641985,0.9724715909090943,True,RHMT__slope,RHMT,slope,0.12083333333333002,0.12083333333333002,raises_estimate,0.014965613123200985
LOCA_41,accepted,primary_coolant_boundary_break,38.46813756613755,0.9655100308641985,0.9724715909090943,True,THB__slope,THB,slope,0.11509523809523614,0.11509523809523614,raises_estimate,0.012927326008408522
LOCA_41,accepted,primary_coolant_boundary_break,38.46813756613755,0.9655100308641985,0.9724715909090943,True,LSGA__mean,LSGA,mean,0.10999999999999943,0.10999999999999943,raises_estimate,0.013537138000793467
LOCA_41,accepted,primary_coolant_boundary_break,38.46813756613755,0.9655100308641985,0.9724715909090943,True,THA__last,THA,last,0.10938888888888698,0.10938888888888698,raises_estimate,0.008112317091836978
LOCA_41,accepted,primary_coolant_boundary_break,38.46813756613755,0.9655100308641985,0.9724715909090943,True,PWR__slope,PWR,slope,0.10849999999999937,0.10849999999999937,raises_estimate,0.0047240715711052645
LOCA_42,accepted,primary_coolant_boundary_break,42.75207407407406,0.9655100308641985,0.9724715909090943,True,LSGA__delta_t0,LSGA,delta_t0,0.2957142857142898,0.2957142857142898,raises_estimate,0.02006256554572539
LOCA_42,accepted,primary_coolant_boundary_break,42.75207407407406,0.9655100308641985,0.9724715909090943,True,THA__last,THA,last,0.22605555555555412,0.22605555555555412,raises_estimate,0.008112317091836978
LOCA_42,accepted,primary_coolant_boundary_break,42.75207407407406,0.9655100308641985,0.9724715909090943,True,QMWT__std,QMWT,std,0.21238888888889562,0.21238888888889562,raises_estimate,0.014883227886653347
LOCA_42,accepted,primary_coolant_boundary_break,42.75207407407406,0.9655100308641985,0.9724715909090943,True,TFPK__delta_t0,TFPK,delta_t0,0.20477777777778527,0.20477777777778527,raises_estimate,0.016741099166251612
LOCA_42,accepted,primary_coolant_boundary_break,42.75207407407406,0.9655100308641985,0.9724715909090943,True,RH__last,RH,last,0.20330158730158843,0.20330158730158843,raises_estimate,0.010346641173106559
LOCA_42,accepted,primary_coolant_boundary_break,42.75207407407406,0.9655100308641985,0.9724715909090943,True,PWR__std,PWR,std,0.20111111111111768,0.20111111111111768,raises_estimate,0.010158843283663427
LOCA_42,accepted,primary_coolant_boundary_break,42.75207407407406,0.9655100308641985,0.9724715909090943,True,THB__slope,THB,slope,0.1971190476190472,0.1971190476190472,raises_estimate,0.012927326008408522
LOCA_42,accepted,primary_coolant_boundary_break,42.75207407407406,0.9655100308641985,0.9724715909090943,True,TF__last,TF,last,0.18611111111111,0.18611111111111,raises_estimate,0.011247594056309406
LOCA_42,accepted,primary_coolant_boundary_break,42.75207407407406,0.9655100308641985,0.9724715909090943,True,THA__delta_t0,THA,delta_t0,0.17238888888888937,0.17238888888888937,raises_estimate,0.008534003979345162
LOCA_42,accepted,primary_coolant_boundary_break,42.75207407407406,0.9655100308641985,0.9724715909090943,True,TCB__delta_t0,TCB,delta_t0,0.16977777777778158,0.16977777777778158,raises_estimate,0.0100207494715816
LOCA_46,accepted,primary_coolant_boundary_break,47.5742791005291,0.9655100308641985,0.9724715909090943,True,LSGA__delta_t0,LSGA,delta_t0,0.2957142857142827,0.2957142857142827,raises_estimate,0.02006256554572539
LOCA_46,accepted,primary_coolant_boundary_break,47.5742791005291,0.9655100308641985,0.9724715909090943,True,TFPK__delta_t0,TFPK,delta_t0,0.2692222222222256,0.2692222222222256,raises_estimate,0.016741099166251612
LOCA_46,accepted,primary_coolant_boundary_break,47.5742791005291,0.9655100308641985,0.9724715909090943,True,RHMT__std,RHMT,std,0.26038888888889034,0.26038888888889034,raises_estimate,0.016774328398328833
LOCA_46,accepted,primary_coolant_boundary_break,47.5742791005291,0.9655100308641985,0.9724715909090943,True,NSGA__slope,NSGA,slope,0.2475396825396814,0.2475396825396814,raises_estimate,0.013885581175036854
LOCA_46,accepted,primary_coolant_boundary_break,47.5742791005291,0.9655100308641985,0.9724715909090943,True,RHFL__mean,RHFL,mean,0.24466666666666725,0.24466666666666725,raises_estimate,0.01438598562222385
LOCA_46,accepted,primary_coolant_boundary_break,47.5742791005291,0.9655100308641985,0.9724715909090943,True,QMGA__mean,QMGA,mean,0.2426349206349201,0.2426349206349201,raises_estimate,0.012130008135715789
LOCA_46,accepted,primary_coolant_boundary_break,47.5742791005291,0.9655100308641985,0.9724715909090943,True,THB__mean,THB,mean,0.2379365079365101,0.2379365079365101,raises_estimate,0.014830230463361793
LOCA_46,accepted,primary_coolant_boundary_break,47.5742791005291,0.9655100308641985,0.9724715909090943,True,RHMT__delta_t0,RHMT,delta_t0,0.2347777777777793,0.2347777777777793,raises_estimate,0.01279943426591368
LOCA_46,accepted,primary_coolant_boundary_break,47.5742791005291,0.9655100308641985,0.9724715909090943,True,NSGB__last,NSGB,last,0.22999206349206958,0.22999206349206958,raises_estimate,0.008439459182578926
LOCA_46,accepted,primary_coolant_boundary_break,47.5742791005291,0.9655100308641985,0.9724715909090943,True,PWNT__last,PWNT,last,0.2256666666666689,0.2256666666666689,raises_estimate,0.011600670914709729
LOCA_48,accepted,primary_coolant_boundary_break,48.21423148148148,0.9655100308641985,0.9724715909090943,True,LSGA__delta_t0,LSGA,delta_t0,0.3319365079365113,0.3319365079365113,raises_estimate,0.02006256554572539
LOCA_48,accepted,primary_coolant_boundary_break,48.21423148148148,0.9655100308641985,0.9724715909090943,True,NSGA__slope,NSGA,slope,0.28087301587301994,0.28087301587301994,raises_estimate,0.013885581175036854
LOCA_48,accepted,primary_coolant_boundary_break,48.21423148148148,0.9655100308641985,0.9724715909090943,True,TFPK__delta_t0,TFPK,delta_t0,0.2692222222222327,0.2692222222222327,raises_estimate,0.016741099166251612
LOCA_48,accepted,primary_coolant_boundary_break,48.21423148148148,0.9655100308641985,0.9724715909090943,True,RHMT__std,RHMT,std,0.26038888888889034,0.26038888888889034,raises_estimate,0.016774328398328833
LOCA_48,accepted,primary_coolant_boundary_break,48.21423148148148,0.9655100308641985,0.9724715909090943,True,PWR__std,PWR,std,0.2602777777777803,0.2602777777777803,raises_estimate,0.010158843283663427
LOCA_48,accepted,primary_coolant_boundary_break,48.21423148148148,0.9655100308641985,0.9724715909090943,True,PWNT__last,PWNT,last,0.25900000000000034,0.25900000000000034,raises_estimate,0.011600670914709729
LOCA_48,accepted,primary_coolant_boundary_break,48.21423148148148,0.9655100308641985,0.9724715909090943,True,RHFL__mean,RHFL,mean,0.24466666666667436,0.24466666666667436,raises_estimate,0.01438598562222385
LOCA_48,accepted,primary_coolant_boundary_break,48.21423148148148,0.9655100308641985,0.9724715909090943,True,QMGA__mean,QMGA,mean,0.2426349206349201,0.2426349206349201,raises_estimate,0.012130008135715789
LOCA_48,accepted,primary_coolant_boundary_break,48.21423148148148,0.9655100308641985,0.9724715909090943,True,THB__mean,THB,mean,0.2379365079365101,0.2379365079365101,raises_estimate,0.014830230463361793
LOCA_48,accepted,primary_coolant_boundary_break,48.21423148148148,0.9655100308641985,0.9724715909090943,True,RHMT__delta_t0,RHMT,delta_t0,0.2347777777777864,0.2347777777777864,raises_estimate,0.01279943426591368
