split_type,split_id,seed,window_s,input_group,model,eval_split,n_train,n_validation,n_test,n_features,retained_raw_features,accuracy,macro_f1_fixed_12,macro_f1_observed_classes,balanced_accuracy,n_classes_eval,minimum_test_support,selected_for_test
random,seed_20265966,20265966.0,120,C_train_only_screened,hist_gradient_boosting,test,303,101,101,190,38,0.9900990099009901,0.6617605831230726,0.9926408746846089,0.9916666666666667,8,5,False
random,seed_20266975,20266975.0,60,A_absolute_38,logistic_regression,validation,303,101,101,190,38,0.44554455445544555,0.2269073220686124,0.30254309609148317,0.35947712418300654,9,1,False
random,seed_20266975,20266975.0,60,A_absolute_38,logistic_regression,test,303,101,101,190,38,0.44554455445544555,0.2251984126984127,0.33779761904761907,0.39583333333333337,8,5,False
random,seed_20266975,20266975.0,60,A_absolute_38,random_forest,validation,303,101,101,190,38,0.44554455445544555,0.2269073220686124,0.30254309609148317,0.35947712418300654,9,1,False
random,seed_20266975,20266975.0,60,A_absolute_38,random_forest,test,303,101,101,190,38,0.44554455445544555,0.2251984126984127,0.33779761904761907,0.39583333333333337,8,5,False
random,seed_20266975,20266975.0,60,A_absolute_38,hist_gradient_boosting,validation,303,101,101,190,38,0.44554455445544555,0.2269073220686124,0.30254309609148317,0.35947712418300654,9,1,False
random,seed_20266975,20266975.0,60,A_absolute_38,hist_gradient_boosting,test,303,101,101,190,38,0.44554455445544555,0.2251984126984127,0.33779761904761907,0.39583333333333337,8,5,True
random,seed_20266975,20266975.0,60,B_relative_change,logistic_regression,validation,303,101,101,190,38,0.44554455445544555,0.2269073220686124,0.30254309609148317,0.35947712418300654,9,1,False
random,seed_20266975,20266975.0,60,B_relative_change,logistic_regression,test,303,101,101,190,38,0.44554455445544555,0.2251984126984127,0.33779761904761907,0.39583333333333337,8,5,False
random,seed_20266975,20266975.0,60,B_relative_change,random_forest,validation,303,101,101,190,38,0.44554455445544555,0.2269073220686124,0.30254309609148317,0.35947712418300654,9,1,False
random,seed_20266975,20266975.0,60,B_relative_change,random_forest,test,303,101,101,190,38,0.44554455445544555,0.2251984126984127,0.33779761904761907,0.39583333333333337,8,5,False
random,seed_20266975,20266975.0,60,B_relative_change,hist_gradient_boosting,validation,303,101,101,190,38,0.44554455445544555,0.2269073220686124,0.30254309609148317,0.35947712418300654,9,1,False
random,seed_20266975,20266975.0,60,B_relative_change,hist_gradient_boosting,test,303,101,101,190,38,0.44554455445544555,0.2251984126984127,0.33779761904761907,0.39583333333333337,8,5,True
random,seed_20266975,20266975.0,60,C_train_only_screened,logistic_regression,validation,303,101,101,190,38,0.44554455445544555,0.2269073220686124,0.30254309609148317,0.35947712418300654,9,1,False
random,seed_20266975,20266975.0,60,C_train_only_screened,logistic_regression,test,303,101,101,190,38,0.44554455445544555,0.2251984126984127,0.33779761904761907,0.39583333333333337,8,5,False
random,seed_20266975,20266975.0,60,C_train_only_screened,random_forest,validation,303,101,101,190,38,0.44554455445544555,0.2269073220686124,0.30254309609148317,0.35947712418300654,9,1,False
random,seed_20266975,20266975.0,60,C_train_only_screened,random_forest,test,303,101,101,190,38,0.44554455445544555,0.2251984126984127,0.33779761904761907,0.39583333333333337,8,5,False
random,seed_20266975,20266975.0,60,C_train_only_screened,hist_gradient_boosting,validation,303,101,101,190,38,0.44554455445544555,0.2269073220686124,0.30254309609148317,0.35947712418300654,9,1,False
random,seed_20266975,20266975.0,60,C_train_only_screened,hist_gradient_boosting,test,303,101,101,190,38,0.44554455445544555,0.2251984126984127,0.33779761904761907,0.39583333333333337,8,5,True
random,seed_20266975,20266975.0,90,A_absolute_38,logistic_regression,validation,303,101,101,190,38,0.44554455445544555,0.2269073220686124,0.30254309609148317,0.35947712418300654,9,1,False
random,seed_20266975,20266975.0,90,A_absolute_38,logistic_regression,test,303,101,101,190,38,0.44554455445544555,0.2251984126984127,0.33779761904761907,0.39583333333333337,8,5,False
random,seed_20266975,20266975.0,90,A_absolute_38,random_forest,validation,303,101,101,190,38,0.44554455445544555,0.2269073220686124,0.30254309609148317,0.35947712418300654,9,1,False
random,seed_20266975,20266975.0,90,A_absolute_38,random_forest,test,303,101,101,190,38,0.44554455445544555,0.2251984126984127,0.33779761904761907,0.39583333333333337,8,5,False
random,seed_20266975,20266975.0,90,A_absolute_38,hist_gradient_boosting,validation,303,101,101,190,38,0.44554455445544555,0.2269073220686124,0.30254309609148317,0.35947712418300654,9,1,False
random,seed_20266975,20266975.0,90,A_absolute_38,hist_gradient_boosting,test,303,101,101,190,38,0.44554455445544555,0.2251984126984127,0.33779761904761907,0.39583333333333337,8,5,True
random,seed_20266975,20266975.0,90,B_relative_change,logistic_regression,validation,303,101,101,190,38,0.44554455445544555,0.2269073220686124,0.30254309609148317,0.35947712418300654,9,1,False
random,seed_20266975,20266975.0,90,B_relative_change,logistic_regression,test,303,101,101,190,38,0.44554455445544555,0.2251984126984127,0.33779761904761907,0.39583333333333337,8,5,False
random,seed_20266975,20266975.0,90,B_relative_change,random_forest,validation,303,101,101,190,38,0.44554455445544555,0.2269073220686124,0.30254309609148317,0.35947712418300654,9,1,False
random,seed_20266975,20266975.0,90,B_relative_change,random_forest,test,303,101,101,190,38,0.44554455445544555,0.2251984126984127,0.33779761904761907,0.39583333333333337,8,5,False
random,seed_20266975,20266975.0,90,B_relative_change,hist_gradient_boosting,validation,303,101,101,190,38,0.44554455445544555,0.2269073220686124,0.30254309609148317,0.35947712418300654,9,1,False
random,seed_20266975,20266975.0,90,B_relative_change,hist_gradient_boosting,test,303,101,101,190,38,0.44554455445544555,0.2251984126984127,0.33779761904761907,0.39583333333333337,8,5,True
random,seed_20266975,20266975.0,90,C_train_only_screened,logistic_regression,validation,303,101,101,190,38,0.44554455445544555,0.2269073220686124,0.30254309609148317,0.35947712418300654,9,1,False
random,seed_20266975,20266975.0,90,C_train_only_screened,logistic_regression,test,303,101,101,190,38,0.44554455445544555,0.2251984126984127,0.33779761904761907,0.39583333333333337,8,5,False
random,seed_20266975,20266975.0,90,C_train_only_screened,random_forest,validation,303,101,101,190,38,0.44554455445544555,0.2269073220686124,0.30254309609148317,0.35947712418300654,9,1,False
random,seed_20266975,20266975.0,90,C_train_only_screened,random_forest,test,303,101,101,190,38,0.44554455445544555,0.2251984126984127,0.33779761904761907,0.39583333333333337,8,5,False
random,seed_20266975,20266975.0,90,C_train_only_screened,hist_gradient_boosting,validation,303,101,101,190,38,0.44554455445544555,0.2269073220686124,0.30254309609148317,0.35947712418300654,9,1,False
random,seed_20266975,20266975.0,90,C_train_only_screened,hist_gradient_boosting,test,303,101,101,190,38,0.44554455445544555,0.2251984126984127,0.33779761904761907,0.39583333333333337,8,5,True
random,seed_20266975,20266975.0,120,A_absolute_38,logistic_regression,validation,303,101,101,190,38,0.9900990099009901,0.7451750758202372,0.9935667677603163,0.9930555555555556,9,1,False
random,seed_20266975,20266975.0,120,A_absolute_38,logistic_regression,test,303,101,101,190,38,0.9702970297029703,0.6522121601829028,0.9783182402743543,0.9755208333333334,8,5,False
random,seed_20266975,20266975.0,120,A_absolute_38,random_forest,validation,303,101,101,190,38,1.0,0.75,1.0,1.0,9,1,False
random,seed_20266975,20266975.0,120,A_absolute_38,random_forest,test,303,101,101,190,38,0.9900990099009901,0.6619459742984527,0.992918961447679,0.9921875,8,5,False
random,seed_20266975,20266975.0,120,A_absolute_38,hist_gradient_boosting,validation,303,101,101,190,38,1.0,0.75,1.0,1.0,9,1,False
random,seed_20266975,20266975.0,120,A_absolute_38,hist_gradient_boosting,test,303,101,101,190,38,0.9801980198019802,0.6546914160401003,0.9820371240601504,0.9852430555555556,8,5,True
random,seed_20266975,20266975.0,120,B_relative_change,logistic_regression,validation,303,101,101,190,38,0.9900990099009901,0.7451750758202372,0.9935667677603163,0.9930555555555556,9,1,False
random,seed_20266975,20266975.0,120,B_relative_change,logistic_regression,test,303,101,101,190,38,0.9801980198019802,0.6571366774370112,0.9857050161555168,0.9838541666666667,8,5,False
random,seed_20266975,20266975.0,120,B_relative_change,random_forest,validation,303,101,101,190,38,1.0,0.75,1.0,1.0,9,1,False
random,seed_20266975,20266975.0,120,B_relative_change,random_forest,test,303,101,101,190,38,0.9900990099009901,0.6619459742984527,0.992918961447679,0.9921875,8,5,False
random,seed_20266975,20266975.0,120,B_relative_change,hist_gradient_boosting,validation,303,101,101,190,38,1.0,0.75,1.0,1.0,9,1,False
random,seed_20266975,20266975.0,120,B_relative_change,hist_gradient_boosting,test,303,101,101,190,38,0.9801980198019802,0.6546914160401003,0.9820371240601504,0.9852430555555556,8,5,True
random,seed_20266975,20266975.0,120,C_train_only_screened,logistic_regression,validation,303,101,101,190,38,0.9900990099009901,0.7451750758202372,0.9935667677603163,0.9930555555555556,9,1,False
random,seed_20266975,20266975.0,120,C_train_only_screened,logistic_regression,test,303,101,101,190,38,0.9702970297029703,0.6522121601829028,0.9783182402743543,0.9755208333333334,8,5,False
random,seed_20266975,20266975.0,120,C_train_only_screened,random_forest,validation,303,101,101,190,38,1.0,0.75,1.0,1.0,9,1,False
random,seed_20266975,20266975.0,120,C_train_only_screened,random_forest,test,303,101,101,190,38,0.9900990099009901,0.6619459742984527,0.992918961447679,0.9921875,8,5,False
random,seed_20266975,20266975.0,120,C_train_only_screened,hist_gradient_boosting,validation,303,101,101,190,38,1.0,0.75,1.0,1.0,9,1,False
random,seed_20266975,20266975.0,120,C_train_only_screened,hist_gradient_boosting,test,303,101,101,190,38,0.9801980198019802,0.6546914160401003,0.9820371240601504,0.9852430555555556,8,5,True
random,seed_20267984,20267984.0,60,A_absolute_38,logistic_regression,validation,303,101,101,190,38,0.44554455445544555,0.2211988304093567,0.29493177387914227,0.3529411764705882,9,1,False
random,seed_20267984,20267984.0,60,A_absolute_38,logistic_regression,test,303,101,101,190,38,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,False
random,seed_20267984,20267984.0,60,A_absolute_38,random_forest,validation,303,101,101,190,38,0.44554455445544555,0.2211988304093567,0.29493177387914227,0.3529411764705882,9,1,False
random,seed_20267984,20267984.0,60,A_absolute_38,random_forest,test,303,101,101,190,38,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,False
random,seed_20267984,20267984.0,60,A_absolute_38,hist_gradient_boosting,validation,303,101,101,190,38,0.44554455445544555,0.2211988304093567,0.29493177387914227,0.3529411764705882,9,1,False
random,seed_20267984,20267984.0,60,A_absolute_38,hist_gradient_boosting,test,303,101,101,190,38,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,True
random,seed_20267984,20267984.0,60,B_relative_change,logistic_regression,validation,303,101,101,190,38,0.44554455445544555,0.2211988304093567,0.29493177387914227,0.3529411764705882,9,1,False
random,seed_20267984,20267984.0,60,B_relative_change,logistic_regression,test,303,101,101,190,38,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,False
random,seed_20267984,20267984.0,60,B_relative_change,random_forest,validation,303,101,101,190,38,0.44554455445544555,0.2211988304093567,0.29493177387914227,0.3529411764705882,9,1,False
random,seed_20267984,20267984.0,60,B_relative_change,random_forest,test,303,101,101,190,38,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,False
random,seed_20267984,20267984.0,60,B_relative_change,hist_gradient_boosting,validation,303,101,101,190,38,0.44554455445544555,0.2211988304093567,0.29493177387914227,0.3529411764705882,9,1,False
random,seed_20267984,20267984.0,60,B_relative_change,hist_gradient_boosting,test,303,101,101,190,38,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,True
random,seed_20267984,20267984.0,60,C_train_only_screened,logistic_regression,validation,303,101,101,190,38,0.44554455445544555,0.2211988304093567,0.29493177387914227,0.3529411764705882,9,1,False
random,seed_20267984,20267984.0,60,C_train_only_screened,logistic_regression,test,303,101,101,190,38,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,False
random,seed_20267984,20267984.0,60,C_train_only_screened,random_forest,validation,303,101,101,190,38,0.44554455445544555,0.2211988304093567,0.29493177387914227,0.3529411764705882,9,1,False
random,seed_20267984,20267984.0,60,C_train_only_screened,random_forest,test,303,101,101,190,38,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,False
random,seed_20267984,20267984.0,60,C_train_only_screened,hist_gradient_boosting,validation,303,101,101,190,38,0.44554455445544555,0.2211988304093567,0.29493177387914227,0.3529411764705882,9,1,False
random,seed_20267984,20267984.0,60,C_train_only_screened,hist_gradient_boosting,test,303,101,101,190,38,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,True
random,seed_20267984,20267984.0,90,A_absolute_38,logistic_regression,validation,303,101,101,190,38,0.44554455445544555,0.2211988304093567,0.29493177387914227,0.3529411764705882,9,1,False
random,seed_20267984,20267984.0,90,A_absolute_38,logistic_regression,test,303,101,101,190,38,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,False
random,seed_20267984,20267984.0,90,A_absolute_38,random_forest,validation,303,101,101,190,38,0.44554455445544555,0.2211988304093567,0.29493177387914227,0.3529411764705882,9,1,False
random,seed_20267984,20267984.0,90,A_absolute_38,random_forest,test,303,101,101,190,38,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,False
random,seed_20267984,20267984.0,90,A_absolute_38,hist_gradient_boosting,validation,303,101,101,190,38,0.44554455445544555,0.2211988304093567,0.29493177387914227,0.3529411764705882,9,1,False
random,seed_20267984,20267984.0,90,A_absolute_38,hist_gradient_boosting,test,303,101,101,190,38,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,True
random,seed_20267984,20267984.0,90,B_relative_change,logistic_regression,validation,303,101,101,190,38,0.44554455445544555,0.2211988304093567,0.29493177387914227,0.3529411764705882,9,1,False
random,seed_20267984,20267984.0,90,B_relative_change,logistic_regression,test,303,101,101,190,38,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,False
random,seed_20267984,20267984.0,90,B_relative_change,random_forest,validation,303,101,101,190,38,0.44554455445544555,0.2211988304093567,0.29493177387914227,0.3529411764705882,9,1,False
random,seed_20267984,20267984.0,90,B_relative_change,random_forest,test,303,101,101,190,38,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,False
random,seed_20267984,20267984.0,90,B_relative_change,hist_gradient_boosting,validation,303,101,101,190,38,0.44554455445544555,0.2211988304093567,0.29493177387914227,0.3529411764705882,9,1,False
random,seed_20267984,20267984.0,90,B_relative_change,hist_gradient_boosting,test,303,101,101,190,38,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,True
random,seed_20267984,20267984.0,90,C_train_only_screened,logistic_regression,validation,303,101,101,190,38,0.44554455445544555,0.2211988304093567,0.29493177387914227,0.3529411764705882,9,1,False
random,seed_20267984,20267984.0,90,C_train_only_screened,logistic_regression,test,303,101,101,190,38,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,False
random,seed_20267984,20267984.0,90,C_train_only_screened,random_forest,validation,303,101,101,190,38,0.44554455445544555,0.2211988304093567,0.29493177387914227,0.3529411764705882,9,1,False
random,seed_20267984,20267984.0,90,C_train_only_screened,random_forest,test,303,101,101,190,38,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,False
random,seed_20267984,20267984.0,90,C_train_only_screened,hist_gradient_boosting,validation,303,101,101,190,38,0.44554455445544555,0.2211988304093567,0.29493177387914227,0.3529411764705882,9,1,False
random,seed_20267984,20267984.0,90,C_train_only_screened,hist_gradient_boosting,test,303,101,101,190,38,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,True
random,seed_20267984,20267984.0,120,A_absolute_38,logistic_regression,validation,303,101,101,190,38,0.9702970297029703,0.7350301039956212,0.9800401386608283,0.9791666666666666,9,1,False
random,seed_20267984,20267984.0,120,A_absolute_38,logistic_regression,test,303,101,101,190,38,1.0,0.6666666666666666,1.0,1.0,8,5,False
random,seed_20267984,20267984.0,120,A_absolute_38,random_forest,validation,303,101,101,190,38,0.9801980198019802,0.7400309717382888,0.9867079623177184,0.9861111111111112,9,1,False
random,seed_20267984,20267984.0,120,A_absolute_38,random_forest,test,303,101,101,190,38,1.0,0.6666666666666666,1.0,1.0,8,5,True
random,seed_20267984,20267984.0,120,A_absolute_38,hist_gradient_boosting,validation,303,101,101,190,38,0.9801980198019802,0.7398148148148148,0.9864197530864198,0.9861111111111112,9,1,False
random,seed_20267984,20267984.0,120,A_absolute_38,hist_gradient_boosting,test,303,101,101,190,38,1.0,0.6666666666666666,1.0,1.0,8,5,False
random,seed_20267984,20267984.0,120,B_relative_change,logistic_regression,validation,303,101,101,190,38,0.9603960396039604,0.7306633960721417,0.9742178614295223,0.9726307189542484,9,1,False
random,seed_20267984,20267984.0,120,B_relative_change,logistic_regression,test,303,101,101,190,38,1.0,0.6666666666666666,1.0,1.0,8,5,False
random,seed_20267984,20267984.0,120,B_relative_change,random_forest,validation,303,101,101,190,38,0.9801980198019802,0.7400309717382888,0.9867079623177184,0.9861111111111112,9,1,False
random,seed_20267984,20267984.0,120,B_relative_change,random_forest,test,303,101,101,190,38,1.0,0.6666666666666666,1.0,1.0,8,5,True
random,seed_20267984,20267984.0,120,B_relative_change,hist_gradient_boosting,validation,303,101,101,190,38,0.9801980198019802,0.7398148148148148,0.9864197530864198,0.9861111111111112,9,1,False
random,seed_20267984,20267984.0,120,B_relative_change,hist_gradient_boosting,test,303,101,101,190,38,1.0,0.6666666666666666,1.0,1.0,8,5,False
random,seed_20267984,20267984.0,120,C_train_only_screened,logistic_regression,validation,303,101,101,190,38,0.9702970297029703,0.7350301039956212,0.9800401386608283,0.9791666666666666,9,1,False
random,seed_20267984,20267984.0,120,C_train_only_screened,logistic_regression,test,303,101,101,190,38,1.0,0.6666666666666666,1.0,1.0,8,5,False
random,seed_20267984,20267984.0,120,C_train_only_screened,random_forest,validation,303,101,101,190,38,0.9801980198019802,0.7400309717382888,0.9867079623177184,0.9861111111111112,9,1,False
random,seed_20267984,20267984.0,120,C_train_only_screened,random_forest,test,303,101,101,190,38,1.0,0.6666666666666666,1.0,1.0,8,5,True
random,seed_20267984,20267984.0,120,C_train_only_screened,hist_gradient_boosting,validation,303,101,101,190,38,0.9801980198019802,0.7398148148148148,0.9864197530864198,0.9861111111111112,9,1,False
random,seed_20267984,20267984.0,120,C_train_only_screened,hist_gradient_boosting,test,303,101,101,190,38,1.0,0.6666666666666666,1.0,1.0,8,5,False
random,seed_20268993,20268993.0,60,A_absolute_38,logistic_regression,validation,303,101,101,190,38,0.45544554455445546,0.233500417710944,0.35025062656641603,0.40441176470588236,8,6,False
random,seed_20268993,20268993.0,60,A_absolute_38,logistic_regression,test,303,101,101,190,38,0.42574257425742573,0.20945220193340494,0.3141783029001074,0.3819444444444444,8,5,False
random,seed_20268993,20268993.0,60,A_absolute_38,random_forest,validation,303,101,101,190,38,0.45544554455445546,0.233500417710944,0.35025062656641603,0.40441176470588236,8,6,False
random,seed_20268993,20268993.0,60,A_absolute_38,random_forest,test,303,101,101,190,38,0.42574257425742573,0.20945220193340494,0.3141783029001074,0.3819444444444444,8,5,False
random,seed_20268993,20268993.0,60,A_absolute_38,hist_gradient_boosting,validation,303,101,101,190,38,0.45544554455445546,0.233500417710944,0.35025062656641603,0.40441176470588236,8,6,False
random,seed_20268993,20268993.0,60,A_absolute_38,hist_gradient_boosting,test,303,101,101,190,38,0.42574257425742573,0.20945220193340494,0.3141783029001074,0.3819444444444444,8,5,True
random,seed_20268993,20268993.0,60,B_relative_change,logistic_regression,validation,303,101,101,190,38,0.45544554455445546,0.233500417710944,0.35025062656641603,0.40441176470588236,8,6,False
random,seed_20268993,20268993.0,60,B_relative_change,logistic_regression,test,303,101,101,190,38,0.42574257425742573,0.20945220193340494,0.3141783029001074,0.3819444444444444,8,5,False
random,seed_20268993,20268993.0,60,B_relative_change,random_forest,validation,303,101,101,190,38,0.45544554455445546,0.233500417710944,0.35025062656641603,0.40441176470588236,8,6,False
random,seed_20268993,20268993.0,60,B_relative_change,random_forest,test,303,101,101,190,38,0.42574257425742573,0.20945220193340494,0.3141783029001074,0.3819444444444444,8,5,False
random,seed_20268993,20268993.0,60,B_relative_change,hist_gradient_boosting,validation,303,101,101,190,38,0.45544554455445546,0.233500417710944,0.35025062656641603,0.40441176470588236,8,6,False
random,seed_20268993,20268993.0,60,B_relative_change,hist_gradient_boosting,test,303,101,101,190,38,0.42574257425742573,0.20945220193340494,0.3141783029001074,0.3819444444444444,8,5,True
random,seed_20268993,20268993.0,60,C_train_only_screened,logistic_regression,validation,303,101,101,190,38,0.45544554455445546,0.233500417710944,0.35025062656641603,0.40441176470588236,8,6,False
random,seed_20268993,20268993.0,60,C_train_only_screened,logistic_regression,test,303,101,101,190,38,0.42574257425742573,0.20945220193340494,0.3141783029001074,0.3819444444444444,8,5,False
random,seed_20268993,20268993.0,60,C_train_only_screened,random_forest,validation,303,101,101,190,38,0.45544554455445546,0.233500417710944,0.35025062656641603,0.40441176470588236,8,6,False
random,seed_20268993,20268993.0,60,C_train_only_screened,random_forest,test,303,101,101,190,38,0.42574257425742573,0.20945220193340494,0.3141783029001074,0.3819444444444444,8,5,False
random,seed_20268993,20268993.0,60,C_train_only_screened,hist_gradient_boosting,validation,303,101,101,190,38,0.45544554455445546,0.233500417710944,0.35025062656641603,0.40441176470588236,8,6,False
random,seed_20268993,20268993.0,60,C_train_only_screened,hist_gradient_boosting,test,303,101,101,190,38,0.42574257425742573,0.20945220193340494,0.3141783029001074,0.3819444444444444,8,5,True
random,seed_20268993,20268993.0,90,A_absolute_38,logistic_regression,validation,303,101,101,190,38,0.45544554455445546,0.233500417710944,0.35025062656641603,0.40441176470588236,8,6,False
random,seed_20268993,20268993.0,90,A_absolute_38,logistic_regression,test,303,101,101,190,38,0.42574257425742573,0.20945220193340494,0.3141783029001074,0.3819444444444444,8,5,False
random,seed_20268993,20268993.0,90,A_absolute_38,random_forest,validation,303,101,101,190,38,0.45544554455445546,0.233500417710944,0.35025062656641603,0.40441176470588236,8,6,False
random,seed_20268993,20268993.0,90,A_absolute_38,random_forest,test,303,101,101,190,38,0.42574257425742573,0.20945220193340494,0.3141783029001074,0.3819444444444444,8,5,False
random,seed_20268993,20268993.0,90,A_absolute_38,hist_gradient_boosting,validation,303,101,101,190,38,0.45544554455445546,0.233500417710944,0.35025062656641603,0.40441176470588236,8,6,False
random,seed_20268993,20268993.0,90,A_absolute_38,hist_gradient_boosting,test,303,101,101,190,38,0.42574257425742573,0.20945220193340494,0.3141783029001074,0.3819444444444444,8,5,True
random,seed_20268993,20268993.0,90,B_relative_change,logistic_regression,validation,303,101,101,190,38,0.45544554455445546,0.233500417710944,0.35025062656641603,0.40441176470588236,8,6,False
random,seed_20268993,20268993.0,90,B_relative_change,logistic_regression,test,303,101,101,190,38,0.42574257425742573,0.20945220193340494,0.3141783029001074,0.3819444444444444,8,5,False
random,seed_20268993,20268993.0,90,B_relative_change,random_forest,validation,303,101,101,190,38,0.45544554455445546,0.233500417710944,0.35025062656641603,0.40441176470588236,8,6,False
random,seed_20268993,20268993.0,90,B_relative_change,random_forest,test,303,101,101,190,38,0.42574257425742573,0.20945220193340494,0.3141783029001074,0.3819444444444444,8,5,False
random,seed_20268993,20268993.0,90,B_relative_change,hist_gradient_boosting,validation,303,101,101,190,38,0.45544554455445546,0.233500417710944,0.35025062656641603,0.40441176470588236,8,6,False
random,seed_20268993,20268993.0,90,B_relative_change,hist_gradient_boosting,test,303,101,101,190,38,0.42574257425742573,0.20945220193340494,0.3141783029001074,0.3819444444444444,8,5,True
random,seed_20268993,20268993.0,90,C_train_only_screened,logistic_regression,validation,303,101,101,190,38,0.45544554455445546,0.233500417710944,0.35025062656641603,0.40441176470588236,8,6,False
random,seed_20268993,20268993.0,90,C_train_only_screened,logistic_regression,test,303,101,101,190,38,0.42574257425742573,0.20945220193340494,0.3141783029001074,0.3819444444444444,8,5,False
random,seed_20268993,20268993.0,90,C_train_only_screened,random_forest,validation,303,101,101,190,38,0.45544554455445546,0.233500417710944,0.35025062656641603,0.40441176470588236,8,6,False
random,seed_20268993,20268993.0,90,C_train_only_screened,random_forest,test,303,101,101,190,38,0.42574257425742573,0.20945220193340494,0.3141783029001074,0.3819444444444444,8,5,False
random,seed_20268993,20268993.0,90,C_train_only_screened,hist_gradient_boosting,validation,303,101,101,190,38,0.45544554455445546,0.233500417710944,0.35025062656641603,0.40441176470588236,8,6,False
random,seed_20268993,20268993.0,90,C_train_only_screened,hist_gradient_boosting,test,303,101,101,190,38,0.42574257425742573,0.20945220193340494,0.3141783029001074,0.3819444444444444,8,5,True
random,seed_20268993,20268993.0,120,A_absolute_38,logistic_regression,validation,303,101,101,190,38,0.9900990099009901,0.6617605831230726,0.9926408746846089,0.9916666666666667,8,6,False
random,seed_20268993,20268993.0,120,A_absolute_38,logistic_regression,test,303,101,101,190,38,0.9801980198019802,0.6528475458451856,0.9792713187677783,0.9743303571428572,8,5,False
random,seed_20268993,20268993.0,120,A_absolute_38,random_forest,validation,303,101,101,190,38,1.0,0.6666666666666666,1.0,1.0,8,6,False
random,seed_20268993,20268993.0,120,A_absolute_38,random_forest,test,303,101,101,190,38,0.9801980198019802,0.653283465635944,0.979925198453916,0.9743303571428572,8,5,False
random,seed_20268993,20268993.0,120,A_absolute_38,hist_gradient_boosting,validation,303,101,101,190,38,1.0,0.6666666666666666,1.0,1.0,8,6,False
random,seed_20268993,20268993.0,120,A_absolute_38,hist_gradient_boosting,test,303,101,101,190,38,0.9504950495049505,0.6385477267830209,0.9578215901745313,0.9534970238095238,8,5,True
random,seed_20268993,20268993.0,120,B_relative_change,logistic_regression,validation,303,101,101,190,38,0.9900990099009901,0.6617605831230726,0.9926408746846089,0.9916666666666667,8,6,False
random,seed_20268993,20268993.0,120,B_relative_change,logistic_regression,test,303,101,101,190,38,0.9801980198019802,0.6528475458451856,0.9792713187677783,0.9743303571428572,8,5,False
random,seed_20268993,20268993.0,120,B_relative_change,random_forest,validation,303,101,101,190,38,1.0,0.6666666666666666,1.0,1.0,8,6,False
random,seed_20268993,20268993.0,120,B_relative_change,random_forest,test,303,101,101,190,38,0.9801980198019802,0.653283465635944,0.979925198453916,0.9743303571428572,8,5,False
random,seed_20268993,20268993.0,120,B_relative_change,hist_gradient_boosting,validation,303,101,101,190,38,1.0,0.6666666666666666,1.0,1.0,8,6,False
random,seed_20268993,20268993.0,120,B_relative_change,hist_gradient_boosting,test,303,101,101,190,38,0.9603960396039604,0.6433096315449256,0.9649644473173884,0.9613095238095238,8,5,True
random,seed_20268993,20268993.0,120,C_train_only_screened,logistic_regression,validation,303,101,101,190,38,0.9900990099009901,0.6617605831230726,0.9926408746846089,0.9916666666666667,8,6,False
random,seed_20268993,20268993.0,120,C_train_only_screened,logistic_regression,test,303,101,101,190,38,0.9801980198019802,0.6528475458451856,0.9792713187677783,0.9743303571428572,8,5,False
random,seed_20268993,20268993.0,120,C_train_only_screened,random_forest,validation,303,101,101,190,38,1.0,0.6666666666666666,1.0,1.0,8,6,False
random,seed_20268993,20268993.0,120,C_train_only_screened,random_forest,test,303,101,101,190,38,0.9801980198019802,0.653283465635944,0.979925198453916,0.9743303571428572,8,5,False
random,seed_20268993,20268993.0,120,C_train_only_screened,hist_gradient_boosting,validation,303,101,101,190,38,1.0,0.6666666666666666,1.0,1.0,8,6,False
random,seed_20268993,20268993.0,120,C_train_only_screened,hist_gradient_boosting,test,303,101,101,190,38,0.9504950495049505,0.6385477267830209,0.9578215901745313,0.9534970238095238,8,5,True
