split_type,split_id,window_s,feature_group,analysis_scope,mechanism,eval_split,target_coverage,threshold,secondary_threshold,validation_coverage,selected_model,calibration_status,n_total,n_accepted,n_rejected,coverage,selective_accuracy,selective_macro_f1,selective_balanced_accuracy,risk,reject_rate
severity_extrapolation,high_train_to_low_test,120,A_strict_38,main,margin,test,0.7,0.6813207076100298,,0.7051282051282052,hist_gradient_boosting,train_only_sigmoid_cv,103,55,48,0.5339805825242718,0.8363636363636363,0.41180193007435534,0.6,0.1636363636363637,0.46601941747572817
severity_extrapolation,high_train_to_low_test,120,A_strict_38,main,distance,test,0.7,22.364358080462868,,0.7051282051282052,hist_gradient_boosting,train_only_sigmoid_cv,103,40,63,0.3883495145631068,1.0,0.2857142857142857,1.0,0.0,0.6116504854368932
severity_extrapolation,high_train_to_low_test,120,A_strict_38,main,combination,test,0.7,0.7696743911557915,3.334145059490497e+26,0.7051282051282052,hist_gradient_boosting,train_only_sigmoid_cv,103,59,44,0.5728155339805825,0.7796610169491526,0.4151203306052994,0.6,0.22033898305084743,0.4271844660194175
severity_extrapolation,high_train_to_low_test,60,A_strict_38,control,forced_family,test,1.0,0.0,,1.0,hist_gradient_boosting,train_only_sigmoid_cv,103,103,0,1.0,0.4174757281553398,0.23709623709623706,0.4166666666666667,0.5825242718446602,0.0
severity_extrapolation,high_train_to_low_test,60,A_strict_38,control,probability,test,0.7,0.2587248238122803,,1.0,hist_gradient_boosting,train_only_sigmoid_cv,103,103,0,1.0,0.4174757281553398,0.23709623709623706,0.4166666666666667,0.5825242718446602,0.0
severity_extrapolation,high_train_to_low_test,60,A_strict_38,control,margin,test,0.7,0.0023254991583515627,,1.0,hist_gradient_boosting,train_only_sigmoid_cv,103,103,0,1.0,0.4174757281553398,0.23709623709623706,0.4166666666666667,0.5825242718446602,0.0
severity_extrapolation,high_train_to_low_test,60,A_strict_38,control,distance,test,0.7,1.0000000000000073,,0.8461538461538461,hist_gradient_boosting,train_only_sigmoid_cv,103,75,28,0.7281553398058253,0.36,0.2077922077922078,0.3333333333333333,0.64,0.27184466019417475
severity_extrapolation,high_train_to_low_test,60,A_strict_38,control,combination,test,0.7,0.2587248238122803,1.0000000000000073,0.8461538461538461,hist_gradient_boosting,train_only_sigmoid_cv,103,75,28,0.7281553398058253,0.36,0.2077922077922078,0.3333333333333333,0.64,0.27184466019417475
severity_extrapolation,high_train_to_low_test,90,A_strict_38,control,forced_family,test,1.0,0.0,,1.0,hist_gradient_boosting,train_only_sigmoid_cv,103,103,0,1.0,0.4174757281553398,0.23709623709623706,0.4166666666666667,0.5825242718446602,0.0
severity_extrapolation,high_train_to_low_test,90,A_strict_38,control,probability,test,0.7,0.2587248238122803,,1.0,hist_gradient_boosting,train_only_sigmoid_cv,103,103,0,1.0,0.4174757281553398,0.23709623709623706,0.4166666666666667,0.5825242718446602,0.0
severity_extrapolation,high_train_to_low_test,90,A_strict_38,control,margin,test,0.7,0.0023254991583515627,,1.0,hist_gradient_boosting,train_only_sigmoid_cv,103,103,0,1.0,0.4174757281553398,0.23709623709623706,0.4166666666666667,0.5825242718446602,0.0
severity_extrapolation,high_train_to_low_test,90,A_strict_38,control,distance,test,0.7,0.9999999999999949,,0.782051282051282,hist_gradient_boosting,train_only_sigmoid_cv,103,68,35,0.6601941747572816,0.29411764705882354,0.06493506493506493,0.2,0.7058823529411764,0.3398058252427184
severity_extrapolation,high_train_to_low_test,90,A_strict_38,control,combination,test,0.7,0.2587248238122803,0.9999999999999949,0.782051282051282,hist_gradient_boosting,train_only_sigmoid_cv,103,68,35,0.6601941747572816,0.29411764705882354,0.06493506493506493,0.2,0.7058823529411764,0.3398058252427184
severity_extrapolation,high_train_to_low_test,120,B_without_potential_leakage,sensitivity,forced_family,test,1.0,0.0,,1.0,hist_gradient_boosting,train_only_sigmoid_cv,103,103,0,1.0,0.6407766990291263,0.5233073266971572,0.734375,0.35922330097087374,0.0
severity_extrapolation,high_train_to_low_test,120,B_without_potential_leakage,sensitivity,probability,test,0.7,0.7696743911557915,,0.7051282051282052,hist_gradient_boosting,train_only_sigmoid_cv,103,60,43,0.5825242718446602,0.7666666666666667,0.41180193007435534,0.6,0.23333333333333328,0.41747572815533984
severity_extrapolation,high_train_to_low_test,120,B_without_potential_leakage,sensitivity,margin,test,0.7,0.6813207076100298,,0.7051282051282052,hist_gradient_boosting,train_only_sigmoid_cv,103,55,48,0.5339805825242718,0.8363636363636363,0.41180193007435534,0.6,0.1636363636363637,0.46601941747572817
severity_extrapolation,high_train_to_low_test,120,B_without_potential_leakage,sensitivity,distance,test,0.7,22.14820713538125,,0.7051282051282052,hist_gradient_boosting,train_only_sigmoid_cv,103,40,63,0.3883495145631068,1.0,0.2857142857142857,1.0,0.0,0.6116504854368932
severity_extrapolation,high_train_to_low_test,120,B_without_potential_leakage,sensitivity,combination,test,0.7,0.7696743911557915,3.334145059490503e+26,0.7051282051282052,hist_gradient_boosting,train_only_sigmoid_cv,103,59,44,0.5728155339805825,0.7796610169491526,0.4151203306052994,0.6,0.22033898305084743,0.4271844660194175
severity_extrapolation,high_train_to_low_test,120,C_without_SLBIC_initial,sensitivity,forced_family,test,1.0,0.0,,1.0,hist_gradient_boosting,train_only_sigmoid_cv,103,103,0,1.0,0.6310679611650486,0.517075517075517,0.7291666666666666,0.3689320388349514,0.0
severity_extrapolation,high_train_to_low_test,120,C_without_SLBIC_initial,sensitivity,probability,test,0.7,0.625014668910979,,0.7564102564102564,hist_gradient_boosting,train_only_sigmoid_cv,103,76,27,0.7378640776699029,0.6973684210526315,0.5112205801860974,0.6666666666666666,0.3026315789473685,0.2621359223300971
severity_extrapolation,high_train_to_low_test,120,C_without_SLBIC_initial,sensitivity,margin,test,0.7,0.40785859434340416,,0.7435897435897436,hist_gradient_boosting,train_only_sigmoid_cv,103,81,22,0.7864077669902912,0.691358024691358,0.5219542362399505,0.6929824561403509,0.308641975308642,0.21359223300970875
severity_extrapolation,high_train_to_low_test,120,C_without_SLBIC_initial,sensitivity,distance,test,0.7,17.977228923414117,,0.7051282051282052,hist_gradient_boosting,train_only_sigmoid_cv,103,39,64,0.3786407766990291,1.0,0.2857142857142857,1.0,0.0,0.6213592233009708
severity_extrapolation,high_train_to_low_test,120,C_without_SLBIC_initial,sensitivity,combination,test,0.7,0.5027528546335656,17.977228923414117,0.7051282051282052,hist_gradient_boosting,train_only_sigmoid_cv,103,39,64,0.3786407766990291,1.0,0.2857142857142857,1.0,0.0,0.6213592233009708
