scope,window_s,input_group,model,eval_split,true_class,predicted_class,count
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,validation,RW,MD,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,validation,RW,RI,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,validation,RW,RW,10
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,validation,RW,SGATR,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,validation,RW,SGBTR,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,validation,RW,SLBIC,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,validation,RW,SLBOC,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,validation,SGATR,FLB,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,validation,SGATR,LLB,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,validation,SGATR,LOCA,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,validation,SGATR,LOCAC,4
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,validation,SGATR,LR,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,validation,SGATR,MD,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,validation,SGATR,RI,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,validation,SGATR,RW,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,validation,SGATR,SGATR,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,validation,SGATR,SGBTR,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,validation,SGATR,SLBIC,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,validation,SGATR,SLBOC,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,validation,SGBTR,FLB,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,validation,SGBTR,LLB,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,validation,SGBTR,LOCA,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,validation,SGBTR,LOCAC,5
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,validation,SGBTR,LR,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,validation,SGBTR,MD,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,validation,SGBTR,RI,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,validation,SGBTR,RW,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,validation,SGBTR,SGATR,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,validation,SGBTR,SGBTR,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,validation,SGBTR,SLBIC,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,validation,SGBTR,SLBOC,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,validation,SLBIC,FLB,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,validation,SLBIC,LLB,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,validation,SLBIC,LOCA,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,validation,SLBIC,LOCAC,7
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,validation,SLBIC,LR,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,validation,SLBIC,MD,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,validation,SLBIC,RI,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,validation,SLBIC,RW,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,validation,SLBIC,SGATR,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,validation,SLBIC,SGBTR,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,validation,SLBIC,SLBIC,1
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,validation,SLBIC,SLBOC,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,validation,SLBOC,FLB,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,validation,SLBOC,LLB,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,validation,SLBOC,LOCA,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,validation,SLBOC,LOCAC,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,validation,SLBOC,LR,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,validation,SLBOC,MD,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,validation,SLBOC,RI,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,validation,SLBOC,RW,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,validation,SLBOC,SGATR,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,validation,SLBOC,SGBTR,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,validation,SLBOC,SLBIC,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,validation,SLBOC,SLBOC,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,test,FLB,FLB,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,test,FLB,LLB,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,test,FLB,LOCA,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,test,FLB,LOCAC,9
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,test,FLB,LR,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,test,FLB,MD,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,test,FLB,RI,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,test,FLB,RW,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,test,FLB,SGATR,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,test,FLB,SGBTR,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,test,FLB,SLBIC,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,test,FLB,SLBOC,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,test,LLB,FLB,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,test,LLB,LLB,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,test,LLB,LOCA,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,test,LLB,LOCAC,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,test,LLB,LR,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,test,LLB,MD,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,test,LLB,RI,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,test,LLB,RW,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,test,LLB,SGATR,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,test,LLB,SGBTR,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,test,LLB,SLBIC,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,test,LLB,SLBOC,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,test,LOCA,FLB,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,test,LOCA,LLB,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,test,LOCA,LOCA,10
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,test,LOCA,LOCAC,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,test,LOCA,LR,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,test,LOCA,MD,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,test,LOCA,RI,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,test,LOCA,RW,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,test,LOCA,SGATR,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,test,LOCA,SGBTR,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,test,LOCA,SLBIC,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,test,LOCA,SLBOC,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,test,LOCAC,FLB,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,test,LOCAC,LLB,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,test,LOCAC,LOCA,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,test,LOCAC,LOCAC,10
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,test,LOCAC,LR,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,test,LOCAC,MD,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,test,LOCAC,RI,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,test,LOCAC,RW,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,test,LOCAC,SGATR,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,test,LOCAC,SGBTR,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,test,LOCAC,SLBIC,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,test,LOCAC,SLBOC,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,test,LR,FLB,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,test,LR,LLB,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,test,LR,LOCA,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,test,LR,LOCAC,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,test,LR,LR,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,test,LR,MD,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,test,LR,RI,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,test,LR,RW,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,test,LR,SGATR,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,test,LR,SGBTR,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,test,LR,SLBIC,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,test,LR,SLBOC,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,test,MD,FLB,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,test,MD,LLB,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,test,MD,LOCA,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,test,MD,LOCAC,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,test,MD,LR,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,test,MD,MD,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,test,MD,RI,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,test,MD,RW,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,test,MD,SGATR,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,test,MD,SGBTR,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,test,MD,SLBIC,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,test,MD,SLBOC,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,test,RI,FLB,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,test,RI,LLB,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,test,RI,LOCA,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,test,RI,LOCAC,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,test,RI,LR,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,test,RI,MD,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,test,RI,RI,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,test,RI,RW,7
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,test,RI,SGATR,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,test,RI,SGBTR,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,test,RI,SLBIC,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,test,RI,SLBOC,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,test,RW,FLB,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,test,RW,LLB,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,test,RW,LOCA,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,test,RW,LOCAC,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,test,RW,LR,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,test,RW,MD,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,test,RW,RI,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,test,RW,RW,10
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,test,RW,SGATR,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,test,RW,SGBTR,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,test,RW,SLBIC,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,test,RW,SLBOC,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,test,SGATR,FLB,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,test,SGATR,LLB,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,test,SGATR,LOCA,0
strict_pre_protection_only,20,C_without_SLBIC_initial,logistic_regression,test,SGATR,LOCAC,4
